MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,X_AXIS,Y_AXIS,TOTAL,종합전문병,한방병원,치과병원,한의원,조산원,일반병원,요양병원,의원,치과의원,종합병원,소유권,배포처
경기도,41,4139,시흥시,293350,537250,62,0,0,0,31,0,0,0,31,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2920,광산구,290350,283250,5,0,0,0,0,0,0,0,5,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1154,금천구,303250,538250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,324050,475350,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,312750,519350,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
경상남도,48,4822,통영시,439450,251150,40,0,0,0,0,0,20,0,20,0,0,GIS United INC.,biz-gis.com
전라남도,46,4678,보성군,315550,241150,22,0,0,0,0,0,0,0,22,0,0,GIS United INC.,biz-gis.com
경상북도,47,4729,경산시,474150,368950,23,0,0,0,0,0,0,0,23,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1162,관악구,304350,542250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,318750,523550,62,0,0,0,31,0,0,0,31,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2720,남구,453750,362050,24,0,0,0,8,0,8,0,8,0,0,GIS United INC.,biz-gis.com
전라남도,46,4686,함평군,265350,274950,22,0,0,0,0,0,0,0,22,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1121,광진구,319350,549650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1132,도봉구,315150,561350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,291650,542650,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,322550,355250,14,0,0,0,0,0,0,0,14,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1123,동대문구,317650,551550,150,0,0,0,25,0,0,0,75,50,0,GIS United INC.,biz-gis.com
서울특별시,11,1129,성북구,316450,558250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,289950,525750,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
경기도,41,4115,의정부시,316250,567450,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1114,중구,311250,551950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
경기도,41,4117,안양시,302950,536750,62,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
경기도,41,4113,성남시,325850,537650,93,0,0,0,0,0,0,0,31,62,0,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,294950,522650,93,0,0,0,0,0,0,0,31,31,31,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,299350,522650,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2623,부산진구,493850,285450,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
경기도,41,4159,화성시,315250,512950,62,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
전라북도,45,4513,군산시,284050,377050,28,0,0,0,0,0,0,0,14,14,0,GIS United INC.,biz-gis.com
서울특별시,11,1165,서초구,311650,542550,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.,biz-gis.com
전라남도,46,4613,여수시,369250,240450,22,0,0,0,0,0,0,0,22,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2823,부평구,288250,545450,10,0,0,0,0,0,0,0,10,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1165,서초구,315350,540950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
충청북도,43,4311,청주시,355450,447950,12,0,0,0,0,0,0,0,12,0,0,GIS United INC.,biz-gis.com
경기도,41,4159,화성시,294950,506650,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
전라북도,45,4575,임실군,334850,335050,14,0,0,0,0,0,0,0,14,0,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,323550,469350,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
강원도,42,4223,삼척시,503450,538250,36,0,0,0,0,0,0,0,18,18,0,GIS United INC.,biz-gis.com
부산광역시,26,2647,연제구,497750,288750,32,0,0,0,0,0,0,0,16,16,0,GIS United INC.,biz-gis.com
서울특별시,11,1129,성북구,317550,557250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
충청남도,44,4420,아산시,299650,472350,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2641,금정구,500550,291350,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,294250,526850,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
전라북도,45,4579,고창군,267850,318750,14,0,0,0,0,0,0,0,14,0,0,GIS United INC.,biz-gis.com
대전광역시,30,3020,유성구,339250,412750,5,0,0,0,0,0,0,0,5,0,0,GIS United INC.,biz-gis.com
경상북도,47,4723,영천시,471250,382750,23,0,0,0,0,0,0,0,23,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2818,연수구,282550,534050,20,0,0,0,0,0,0,0,10,10,0,GIS United INC.,biz-gis.com
경상남도,48,4827,밀양시,459350,319050,20,0,0,0,0,0,0,0,20,0,0,GIS United INC.,biz-gis.com
경상남도,48,4831,거제시,455550,246750,20,0,0,0,0,0,0,0,20,0,0,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,459350,293050,40,0,0,0,0,0,0,0,40,0,0,GIS United INC.,biz-gis.com
경기도,41,4145,하남시,329350,549250,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
전라남도,46,4677,고흥군,341650,231450,44,0,0,0,0,0,0,0,22,22,0,GIS United INC.,biz-gis.com
경기도,41,4141,군포시,304550,528950,62,0,0,0,31,0,0,0,31,0,0,GIS United INC.,biz-gis.com
대전광역시,30,3020,유성구,342150,418250,10,0,0,0,0,0,0,0,5,5,0,GIS United INC.,biz-gis.com
강원도,42,4281,인제군,428050,594650,18,0,0,0,0,0,0,0,18,0,0,GIS United INC.,biz-gis.com
경기도,41,4113,성남시,324450,537950,62,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
서울특별시,11,1159,동작구,306450,545550,50,0,0,0,0,0,25,0,25,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1144,마포구,304450,550050,75,0,25,0,25,0,0,0,25,0,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,309650,519950,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
경상북도,47,4717,안동시,441950,437950,23,0,0,0,0,0,0,0,23,0,0,GIS United INC.,biz-gis.com
경기도,41,4117,안양시,307250,531650,93,0,0,0,31,0,0,0,31,31,0,GIS United INC.,biz-gis.com
경상북도,47,4775,청송군,491550,410450,23,0,0,0,0,0,0,0,23,0,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,311950,518850,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1154,금천구,303250,542350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1111,종로구,311650,554150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1129,성북구,313250,555050,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.,biz-gis.com
서울특별시,11,1111,종로구,311750,553850,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.,biz-gis.com
강원도,42,4211,춘천시,377250,583950,18,0,0,0,0,0,0,0,18,0,0,GIS United INC.,biz-gis.com
경기도,41,4157,김포시,276550,566350,93,0,0,0,62,0,0,0,31,0,0,GIS United INC.,biz-gis.com
전라남도,46,4688,장성군,295350,314750,22,0,0,0,0,0,0,0,22,0,0,GIS United INC.,biz-gis.com
전라남도,46,4682,해남군,263950,197850,22,0,0,0,0,0,0,0,22,0,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,317350,516150,93,0,0,0,0,0,0,0,31,62,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,313050,520150,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1156,영등포구,303750,546950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1171,송파구,318850,545750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2617,동구,494950,280650,48,0,0,0,16,0,0,0,16,16,0,GIS United INC.,biz-gis.com
경상북도,47,4719,구미시,430250,392050,46,0,0,0,0,0,0,0,23,23,0,GIS United INC.,biz-gis.com
서울특별시,11,1144,마포구,304750,550650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
경기도,41,4115,의정부시,320150,571250,62,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,291350,564750,62,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
충청남도,44,4420,아산시,312250,465150,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2917,북구,298250,290750,10,0,0,0,0,0,0,0,5,5,0,GIS United INC.,biz-gis.com
강원도,42,4213,원주시,395250,525750,18,0,0,0,0,0,0,0,18,0,0,GIS United INC.,biz-gis.com
경기도,41,4115,의정부시,316550,571450,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2817,남구,283850,540450,10,0,0,0,0,0,0,0,10,0,0,GIS United INC.,biz-gis.com
전라북도,45,4579,고창군,269450,313750,14,0,0,0,0,0,0,0,14,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2729,달서구,447350,357150,16,0,0,0,0,0,8,0,8,0,0,GIS United INC.,biz-gis.com
강원도,42,4276,평창군,462650,563450,18,0,0,0,0,0,0,0,18,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1141,서대문구,308450,551850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1174,강동구,323250,547350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,324450,466950,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
강원도,42,4213,원주시,396650,524750,18,0,0,0,0,0,0,0,18,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1120,성동구,314450,551450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2671,기장군,516850,304150,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
경기도,41,4113,성남시,324550,538850,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2920,광산구,290150,281750,5,0,0,0,0,0,0,0,5,0,0,GIS United INC.,biz-gis.com
경기도,41,4122,평택시,320350,488650,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
경기도,41,4122,평택시,316850,495250,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4215,강릉시,479750,573450,18,0,0,0,0,0,18,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2653,사상구,489750,282850,16,0,0,0,0,0,16,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2614,서구,492550,276450,16,0,0,0,0,0,16,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,291850,543050,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2771,달성군,456550,356150,8,0,0,0,0,0,8,0,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2723,북구,451650,366050,8,0,0,0,0,0,8,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4687,영광군,263050,297550,22,0,0,0,0,0,22,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4888,거창군,391950,342950,20,0,0,0,0,0,20,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,295850,558350,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4121,광명시,299050,543150,62,0,0,0,0,0,31,0,0,31,0,GIS United INC.,biz-gis.com
광주광역시,29,2917,북구,297050,286450,5,0,0,0,0,0,5,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2632,북구,491650,290550,32,0,0,0,16,0,16,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4423,논산시,320550,389450,16,0,0,0,0,0,16,0,0,0,0,GIS United INC.,biz-gis.com
대전광역시,30,3020,유성구,341850,422250,15,0,0,5,5,0,5,0,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1117,용산구,310250,546650,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4157,김포시,285350,558550,93,0,0,0,0,0,62,0,0,31,0,GIS United INC.,biz-gis.com
경상남도,48,4825,김해시,479550,295850,20,0,0,0,0,0,20,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2626,동래구,497550,290350,16,0,0,0,0,0,16,0,0,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2911,동구,301350,284650,5,0,0,0,0,0,5,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4182,가평군,343050,587150,93,0,0,0,31,0,31,0,0,31,0,GIS United INC.,biz-gis.com
대구광역시,27,2723,북구,455850,366650,8,0,0,0,0,0,8,0,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1171,송파구,322350,544450,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4671,담양군,307650,302250,22,0,0,0,0,0,22,0,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2723,북구,455650,366450,8,0,0,0,0,0,8,0,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2714,동구,458350,364250,8,0,0,0,0,0,8,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,294450,563450,62,0,0,0,0,0,31,0,0,31,0,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,464150,281350,20,0,0,0,0,0,20,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4148,파주시,292250,573550,62,0,0,0,0,0,31,0,0,31,0,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,299950,569550,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4776,영양군,500050,451850,23,0,0,0,0,0,23,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4611,목포시,251750,246050,22,0,0,0,0,0,22,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4611,목포시,253950,244850,22,0,0,0,0,0,22,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,322250,355650,14,0,0,0,0,0,14,0,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3114,남구,521250,328050,5,0,0,0,0,0,5,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,322250,466050,16,0,0,0,0,0,16,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4418,보령시,276450,418050,16,0,0,0,0,0,16,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4418,보령시,274750,418450,16,0,0,0,0,0,16,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2626,동래구,500750,289150,16,0,0,0,0,0,16,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4476,부여군,298550,403750,16,0,0,0,0,0,16,0,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1129,성북구,314650,556550,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2626,동래구,501050,289450,16,0,0,0,0,0,16,0,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1154,금천구,302750,541850,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,291550,546550,62,0,0,0,0,0,31,0,0,31,0,GIS United INC.,biz-gis.com
대구광역시,27,2717,서구,450150,363450,8,0,0,0,0,0,8,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4136,남양주시,324750,561250,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4719,구미시,428650,401950,23,0,0,0,0,0,23,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2638,사하구,488150,279050,32,0,0,0,0,0,32,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,294550,546850,62,0,0,31,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4221,속초시,450450,621250,18,0,0,0,0,0,18,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,309350,517050,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4139,시흥시,293050,538450,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4521,김제시,310450,349850,28,0,0,0,0,0,28,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2635,해운대구,505850,285450,32,0,0,0,16,0,16,0,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3114,남구,519250,327250,5,0,0,0,0,0,5,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4150,이천시,367250,502050,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1165,서초구,310550,542150,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2820,남동구,287050,534050,20,0,0,0,0,0,10,0,0,10,0,GIS United INC.,biz-gis.com
경기도,41,4113,성남시,324550,538950,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2714,동구,458250,365150,8,0,0,0,0,0,8,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2653,사상구,490050,285150,32,0,0,0,0,0,16,0,0,16,0,GIS United INC.,biz-gis.com
충청북도,43,4374,영동군,380550,398350,12,0,0,0,0,0,12,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4514,익산시,308850,372950,14,0,0,0,0,0,14,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4518,정읍시,299650,343850,14,0,0,0,0,0,14,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,313750,518450,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2917,북구,303050,287650,10,0,5,0,0,0,5,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,313750,518650,62,0,0,0,0,0,31,0,0,31,0,GIS United INC.,biz-gis.com
인천광역시,28,2826,서구,284050,550050,10,0,0,0,0,0,10,0,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3114,남구,518550,326550,5,0,0,0,0,0,5,0,0,0,0,GIS United INC.,biz-gis.com
대전광역시,30,3014,중구,347750,413350,5,0,0,0,0,0,5,0,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3114,남구,519450,327350,10,0,5,0,0,0,5,0,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1171,송파구,322750,543850,50,0,0,0,25,0,25,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4141,군포시,306850,528350,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4615,순천시,338650,257450,22,0,0,0,0,0,22,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2671,기장군,510950,293650,16,0,0,0,0,0,16,0,0,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2823,부평구,287950,545150,20,0,0,0,0,0,10,0,0,10,0,GIS United INC.,biz-gis.com
경상북도,47,4725,상주시,400550,426350,23,0,0,0,0,0,23,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,446750,283050,20,0,0,0,0,0,20,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4885,하동군,382850,266350,20,0,0,0,0,0,20,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4122,평택시,316950,498950,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4613,여수시,369450,240950,22,0,0,0,0,0,22,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4371,청원군,350450,434150,12,0,0,0,0,0,12,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4117,안양시,305350,531650,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2872,옹진군,112250,601750,10,0,0,0,0,0,10,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,292650,565150,62,0,0,0,0,0,62,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,321450,357850,28,0,14,0,0,0,14,0,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1121,광진구,319450,549750,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,321450,521750,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4817,진주시,408150,287350,20,0,0,0,0,0,20,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4161,광주시,334750,534550,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,463950,290750,20,0,0,0,0,0,20,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4477,서천군,282650,397250,16,0,0,0,0,0,16,0,0,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2911,동구,304150,281850,5,0,0,0,0,0,5,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4211,춘천시,377950,582550,18,0,0,0,0,0,18,0,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3114,남구,518350,326750,5,0,0,0,0,0,5,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,298850,523450,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4148,파주시,287550,575350,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4275,영월군,441450,509150,54,0,0,0,18,0,18,0,0,18,0,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,453150,290050,60,0,0,0,20,0,20,0,0,20,0,GIS United INC.,biz-gis.com
경기도,41,4145,하남시,329350,548950,31,0,0,0,0,0,31,0,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2723,북구,454250,364150,8,0,0,0,0,0,8,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,322050,355450,14,0,0,0,0,0,14,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4873,함안군,439050,297750,20,0,0,0,0,0,20,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4682,해남군,275950,221450,22,0,0,0,0,0,22,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2635,해운대구,507750,286750,48,0,0,0,16,0,16,0,0,16,0,GIS United INC.,biz-gis.com
광주광역시,29,2917,북구,301050,285050,5,0,0,0,0,0,5,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4615,순천시,356550,261750,22,0,0,0,0,0,22,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4213,원주시,394750,529650,18,0,0,0,0,0,18,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4785,칠곡군,434850,378150,23,0,0,0,0,0,23,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,393850,484350,12,0,0,0,0,0,12,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4679,화순군,307250,273750,22,0,0,0,0,0,22,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4688,장성군,277650,294950,22,0,0,0,0,0,22,0,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2726,수성구,455550,360550,16,0,0,0,8,0,8,0,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1123,동대문구,315750,553450,25,0,0,0,0,0,0,0,0,0,25,GIS United INC.,biz-gis.com
강원도,42,4215,강릉시,478550,572250,18,0,0,0,0,0,0,0,0,0,18,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,451850,289050,40,0,0,0,0,0,0,0,0,0,40,GIS United INC.,biz-gis.com
광주광역시,29,2915,남구,299850,280450,10,0,0,0,0,0,0,0,0,5,5,GIS United INC.,biz-gis.com
광주광역시,29,2917,북구,299850,287950,10,0,0,0,0,0,0,0,0,5,5,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,293650,561050,31,0,0,0,0,0,0,0,0,0,31,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,300450,524450,31,0,0,0,0,0,0,0,0,0,31,GIS United INC.,biz-gis.com
대구광역시,27,2723,북구,449750,370650,8,0,0,0,0,0,0,0,0,0,8,GIS United INC.,biz-gis.com
전라북도,45,4580,부안군,285750,347950,14,0,0,0,0,0,0,0,0,0,14,GIS United INC.,biz-gis.com
서울특별시,11,1123,동대문구,317550,554550,50,0,0,25,0,0,0,0,0,0,25,GIS United INC.,biz-gis.com
경상북도,47,4725,상주시,414150,423750,23,0,0,0,0,0,0,0,0,0,23,GIS United INC.,biz-gis.com
울산광역시,31,3171,울주군,501850,329450,5,0,0,0,0,0,0,0,0,0,5,GIS United INC.,biz-gis.com
경기도,41,4113,성남시,326050,539250,31,0,0,0,0,0,0,0,0,0,31,GIS United INC.,biz-gis.com
경기도,41,4113,성남시,323150,537850,31,0,0,0,0,0,0,0,0,0,31,GIS United INC.,biz-gis.com
경기도,41,4137,오산시,318050,504750,31,0,0,0,0,0,0,0,0,0,31,GIS United INC.,biz-gis.com
전라남도,46,4615,순천시,355650,261150,22,0,0,0,0,0,0,0,0,0,22,GIS United INC.,biz-gis.com
제주특별자치도,50,5011,제주시,264950,97750,2,0,0,0,0,0,0,0,0,0,2,GIS United INC.,biz-gis.com
제주특별자치도,50,5013,서귀포시,266350,74250,2,0,0,0,0,0,0,0,0,0,2,GIS United INC.,biz-gis.com
경상북도,47,4719,구미시,430850,390550,23,0,0,0,0,0,0,0,0,0,23,GIS United INC.,biz-gis.com
광주광역시,29,2920,광산구,295050,291950,5,0,0,0,0,0,0,0,0,0,5,GIS United INC.,biz-gis.com
대구광역시,27,2723,북구,451050,373050,8,0,0,0,0,0,0,0,0,0,8,GIS United INC.,biz-gis.com
대전광역시,30,3014,중구,348150,413750,5,0,0,0,0,0,0,0,0,0,5,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,454150,293850,20,0,0,0,0,0,0,0,0,0,20,GIS United INC.,biz-gis.com
서울특별시,11,1168,강남구,315850,543850,25,25,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1147,양천구,301750,548850,25,25,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2635,해운대구,507250,288050,32,0,0,16,16,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4825,김해시,479550,296050,20,0,0,20,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,289850,545350,93,0,0,31,31,0,0,0,0,31,0,GIS United INC.,biz-gis.com
경기도,41,4143,의왕시,307050,524950,31,0,0,31,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1165,서초구,314250,544150,25,0,0,25,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
