,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60,POP_70,POP_80_O
21550,서울특별시,11,서대문구,11410,304050,553350,6.77572,0.0,0.0,0.0,1.69393,5.08179,0.0,0.0,0.0
21551,서울특별시,11,서초구,11650,313650,543250,143.12498,0.0,43.89167,70.60832,22.89999,1.90833,3.81667,0.0,0.0
21552,서울특별시,11,송파구,11710,323350,545250,130.42502,0.0,35.51849,45.92928,32.842,12.02049,4.11476,0.0,0.0
21553,서울특별시,11,강북구,11305,315950,558350,49.02765,0.0,17.92755,7.99486,15.20296,4.15943,3.65026,0.09259,0.0
21554,서울특별시,11,관악구,11620,308650,541850,68.07402,0.0,7.5711,21.47592,28.32289,10.21419,0.48992,0.0,0.0
21555,서울특별시,11,강동구,11740,324650,547550,64.88303,0.0,17.41385,20.96846,10.255,12.87538,3.25682,0.11352,0.0
21556,서울특별시,11,구로구,11530,295850,542450,2.07795,0.0,0.0,0.0,0.0,0.0,2.07795,0.0,0.0
21557,서울특별시,11,구로구,11530,296350,544150,119.27846,0.0,17.03978,17.03978,51.11934,34.07956,0.0,0.0,0.0
21558,서울특별시,11,성동구,11200,315450,550950,139.08859,0.04661,21.17997,35.31039,41.91979,24.42436,12.12064,4.04022,0.04661
21559,서울특별시,11,관악구,11620,307550,542950,18.86162,0.0,2.91491,4.74953,4.23665,4.95783,1.96414,0.03856,0.0
21560,서울특별시,11,영등포구,11560,303650,546350,731.69665,0.44146,149.16157,246.35004,173.03819,101.48467,53.97253,5.63056,1.61763
21561,서울특별시,11,은평구,11380,304750,557350,4.65373,0.0,0.0,2.32687,1.39612,0.46537,0.0,0.0,0.46537
21562,서울특별시,11,강동구,11740,324550,549850,421.4394,0.0,164.64425,111.1319,77.3365,50.6278,14.58887,3.11008,0.0
21563,서울특별시,11,도봉구,11320,315550,563150,164.1653,0.0,3.98279,34.00729,84.15107,40.03284,1.99131,0.0,0.0
21564,서울특별시,11,강서구,11500,295050,552550,12.10715,0.0,0.0,0.0,12.10715,0.0,0.0,0.0,0.0
21565,서울특별시,11,동대문구,11230,317050,554850,13.27151,0.0,4.21745,2.88811,2.88813,2.88813,0.38969,0.0,0.0
21566,서울특별시,11,마포구,11440,306050,550250,66.46458,0.0,0.0,25.89942,14.66574,12.94971,12.94971,0.0,0.0
21567,서울특별시,11,관악구,11620,308250,542050,6.44029,0.0,0.0,6.44029,0.0,0.0,0.0,0.0,0.0
21568,서울특별시,11,마포구,11440,304450,549850,134.36272,1.84,46.01424,64.41424,14.73424,7.36,0.0,0.0,0.0
21569,서울특별시,11,서대문구,11410,304550,553750,11.75,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0
21570,서울특별시,11,강동구,11740,322950,549750,17.29811,0.0,0.0,1.36997,11.64655,3.73361,0.54798,0.0,0.0
21571,서울특별시,11,은평구,11380,304250,557650,59.06788,0.0,16.36997,15.52265,17.6781,9.49716,0.0,0.0,0.0
21572,서울특별시,11,서대문구,11410,305950,552150,25.25992,0.0,7.57798,9.26197,3.36799,4.20998,0.0,0.842,0.0
21573,서울특별시,11,구로구,11530,301650,545050,23.23561,0.01362,3.77057,8.27309,9.99293,1.04467,0.10443,0.0363,0.0
21574,서울특별시,11,강서구,11500,297150,551350,3.08614,0.0,0.0,3.08614,0.0,0.0,0.0,0.0,0.0
21575,서울특별시,11,서초구,11650,315650,541650,121.33074,0.0,35.11609,36.54755,31.59408,16.91888,1.03871,0.11543,0.0
21576,서울특별시,11,강남구,11680,314750,545650,213.95946,0.0,78.45177,74.1726,38.51272,14.26398,8.55839,0.0,0.0
21577,서울특별시,11,강동구,11740,323050,549350,50.75192,0.0,5.5413,15.79139,9.65102,14.22691,5.5413,0.0,0.0
21578,서울특별시,11,강남구,11680,314050,545050,278.56005,0.06586,76.24195,81.97316,47.17322,51.62472,16.2735,3.49416,1.71348
21579,서울특별시,11,금천구,11545,303550,542450,29.94477,0.0,1.18581,1.18581,16.64588,9.74146,1.18581,0.0,0.0
21580,서울특별시,11,양천구,11470,297850,546150,7.93257,0.0,1.13323,2.83306,1.69984,1.69983,0.56661,0.0,0.0
21581,서울특별시,11,마포구,11440,304950,551350,334.97842,0.05773,104.09539,143.28368,52.80939,30.6121,4.02966,0.08267,0.0078
21582,서울특별시,11,강동구,11740,324450,549550,126.1649,0.0,9.46664,39.47773,43.64556,24.22525,9.34972,0.0,0.0
21583,서울특별시,11,종로구,11110,310450,552850,62.21345,0.00562,6.40939,19.73427,14.68313,9.61505,10.0002,1.7414,0.02439
21584,서울특별시,11,서대문구,11410,308650,551850,743.44608,0.0,124.51258,304.31113,183.286,84.55252,31.49992,15.28289,0.00104
21585,서울특별시,11,서초구,11650,310950,542850,86.70898,0.0,13.70884,31.36907,20.38203,17.41854,3.8305,0.0,0.0
21586,서울특별시,11,강서구,11500,297650,548850,23.56346,0.0,0.0,6.35146,10.86054,5.43026,0.9212,0.0,0.0
21587,서울특별시,11,송파구,11710,323350,543850,2.90815,0.0,0.0,0.0,0.0,2.90815,0.0,0.0,0.0
21588,서울특별시,11,마포구,11440,304850,550650,215.04108,0.00442,38.49112,78.87302,68.06395,21.26006,8.29983,0.04868,0.0
21589,서울특별시,11,용산구,11170,308350,549350,48.51064,0.0,10.96016,20.98205,8.63604,7.69781,0.11729,0.11729,0.0
21590,서울특별시,11,강서구,11500,298150,548950,2.00002,0.00223,0.43695,0.6962,0.50255,0.27577,0.07303,0.0127,0.00059
21591,서울특별시,11,성북구,11290,314150,556450,1.85764,0.0,0.39296,0.57158,0.67875,0.21435,0.0,0.0,0.0
21592,서울특별시,11,서초구,11650,318550,538850,0.5981,0.0,0.0,0.5981,0.0,0.0,0.0,0.0,0.0
21593,서울특별시,11,성동구,11200,313950,551050,22.92438,0.0,0.0,17.4866,0.0,0.0,5.43778,0.0,0.0
21594,서울특별시,11,강남구,11680,316150,545050,1360.40908,4.16113,464.18884,562.20616,206.74748,94.52226,26.00113,0.50152,2.08056
21595,서울특별시,11,용산구,11170,311050,547150,747.58539,0.0,284.66774,345.85801,93.11561,13.30224,10.64179,0.0,0.0
21596,서울특별시,11,송파구,11710,323150,541050,16.76924,0.0,0.0,0.0,0.0,16.76924,0.0,0.0,0.0
21597,서울특별시,11,강서구,11500,298050,551250,417.66908,0.0,91.26277,212.59929,73.25925,19.89304,11.52159,9.13314,0.0
21598,서울특별시,11,영등포구,11560,303150,544350,101.3221,0.0,7.85969,41.80015,31.83621,12.45517,5.88531,1.48557,0.0
21599,서울특별시,11,강남구,11680,317650,545450,441.60576,0.01589,117.00172,192.93753,71.72989,42.26324,12.94694,4.70261,0.00794
21600,서울특별시,11,금천구,11545,303250,540950,100.40556,0.0,9.88889,25.84219,40.24453,24.42995,0.0,0.0,0.0
21601,서울특별시,11,강서구,11500,297850,550550,23.10945,0.0,4.62189,12.32504,1.54063,3.08126,1.54063,0.0,0.0
21602,서울특별시,11,양천구,11470,300050,549250,65.13111,0.0,2.87357,30.7218,27.84893,1.35539,2.33142,0.0,0.0
21603,서울특별시,11,노원구,11350,317750,562150,148.95517,0.00752,24.86349,45.58432,57.76138,12.46316,8.27278,0.00252,0.0
21604,서울특별시,11,강북구,11305,313750,559350,9.20356,0.0,0.0,0.0,2.15482,7.04874,0.0,0.0,0.0
21605,서울특별시,11,성북구,11290,313050,554350,33.37314,0.0,0.0,16.68657,16.68657,0.0,0.0,0.0,0.0
21606,서울특별시,11,용산구,11170,309050,550350,5.92972,0.0,0.88231,1.93968,1.3076,1.3878,0.23667,0.17566,0.0
21607,서울특별시,11,동대문구,11230,317650,554650,8.00304,0.04446,1.86738,2.44538,2.00075,1.156,0.31123,0.08892,0.08892
21608,서울특별시,11,강동구,11740,324350,548650,20.1173,0.0,1.73286,7.53692,4.95298,4.25708,1.09164,0.54582,0.0
21609,서울특별시,11,강남구,11680,319250,543550,42.67125,0.0,4.87671,17.0685,9.75343,9.75343,0.0,1.21918,0.0
21610,서울특별시,11,종로구,11110,309750,557050,8.76227,0.0,2.38971,2.38971,3.18628,0.79657,0.0,0.0,0.0
21611,서울특별시,11,종로구,11110,310850,553150,34.15016,0.00167,2.54613,7.9389,13.53382,6.75306,3.31039,0.05885,0.00734
21612,서울특별시,11,중구,11140,312550,550250,57.3267,0.0,20.10349,17.41259,4.65971,9.27515,3.65829,2.08803,0.12944
21613,서울특별시,11,강남구,11680,316750,545750,192.18655,1.72842,55.57018,63.05568,53.67366,15.31904,2.63067,0.19447,0.01443
21614,서울특별시,11,영등포구,11560,301550,547650,316.14456,0.0,61.43753,113.92387,90.45951,34.88698,11.11434,4.32233,0.0
21615,서울특별시,11,광진구,11215,318750,552050,173.21215,0.0,35.45888,41.29103,27.64384,45.2568,19.59584,1.98288,1.98288
21616,서울특별시,11,강남구,11680,320850,543350,910.4671,0.0,275.25748,381.12575,127.04194,95.28144,31.76049,0.0,0.0
21617,서울특별시,11,성동구,11200,317750,551250,1357.16871,0.0,160.86854,301.30933,335.78116,323.01382,199.17057,33.19509,3.8302
21618,서울특별시,11,강서구,11500,297450,550850,213.1235,0.0,30.77152,52.85391,86.14231,27.68536,13.15355,2.51685,0.0
21619,서울특별시,11,송파구,11710,317950,546150,66.77969,0.0,26.71187,26.71188,0.0,13.35594,0.0,0.0,0.0
21620,서울특별시,11,서초구,11650,315150,542050,235.2398,0.02334,50.88385,100.45849,46.93604,25.40511,7.15757,2.23434,2.14106
21621,서울특별시,11,금천구,11545,303050,541550,54.10233,0.0,0.3392,14.41829,29.23889,9.08834,1.01761,0.0,0.0
21622,서울특별시,11,중랑구,11260,318650,555950,42.8004,0.08402,0.84985,19.10828,18.91331,1.19241,2.48128,0.17125,0.0
21623,서울특별시,11,도봉구,11320,315350,562150,274.14264,0.0,44.76553,103.92751,67.75629,37.61236,15.07198,5.00897,0.0
21624,서울특별시,11,관악구,11620,306650,543250,94.64772,0.0,13.07717,26.61115,43.87694,10.03976,0.81436,0.22834,0.0
21625,서울특별시,11,중구,11140,312750,551950,2.29024,0.00403,0.58443,0.71154,0.51465,0.32304,0.12741,0.0239,0.00124
21626,서울특별시,11,중랑구,11260,319350,555550,62.09708,0.0,0.0,0.0,0.0,62.09708,0.0,0.0,0.0
21627,서울특별시,11,동작구,11590,307250,544350,3.0912,0.0,3.0912,0.0,0.0,0.0,0.0,0.0,0.0
21628,서울특별시,11,마포구,11440,304050,552150,67.36692,0.0,17.57398,23.43196,17.57398,2.929,5.858,0.0,0.0
21629,서울특별시,11,강서구,11500,293950,552650,29.20104,0.0,1.32732,1.32732,11.94588,11.94588,1.32732,1.32732,0.0
21630,서울특별시,11,강남구,11680,314450,547650,426.87443,0.05847,124.03397,136.09317,93.95423,47.98471,24.63943,0.11045,0.0
21631,서울특별시,11,구로구,11530,302350,543850,13.25085,0.0,2.75675,2.11946,3.19514,2.75676,2.42274,0.0,0.0
21632,서울특별시,11,강동구,11740,322650,547750,772.59661,3.75344,267.80521,290.00919,150.47641,42.59919,16.07645,1.87672,0.0
21633,서울특별시,11,중구,11140,310050,551450,882.83172,0.42921,108.77418,244.20858,214.22984,197.51728,90.41939,23.9839,3.26934
21634,서울특별시,11,구로구,11530,301250,546350,53.08993,0.0,4.95481,12.88755,14.59952,11.56274,6.84343,2.24188,0.0
21635,서울특별시,11,은평구,11380,305050,555750,1.33942,0.0,0.0,0.0,1.33942,0.0,0.0,0.0,0.0
21636,서울특별시,11,용산구,11170,311350,548250,125.23535,0.0,6.70317,50.09787,46.43138,20.82761,0.78356,0.39176,0.0
21637,서울특별시,11,구로구,11530,301650,543150,107.80308,0.0,11.16286,28.95891,31.61426,18.11645,16.37752,1.57308,0.0
21638,서울특별시,11,중랑구,11260,318750,554550,71.09679,0.0,7.24723,22.07976,30.39181,11.37799,0.0,0.0,0.0
21639,서울특별시,11,구로구,11530,296150,544050,29.25427,0.0,7.05343,11.40615,7.46877,1.82254,1.49026,0.01312,0.0
21640,서울특별시,11,양천구,11470,299050,545950,7.19298,0.0,0.0,0.0,0.0,7.19298,0.0,0.0,0.0
21641,서울특별시,11,강북구,11305,314150,559150,5.29982,0.0,0.0,2.64991,2.64991,0.0,0.0,0.0,0.0
21642,서울특별시,11,마포구,11440,304650,551650,39.69633,0.0,10.12027,16.00147,10.12027,2.96894,0.48538,0.0,0.0
21643,서울특별시,11,종로구,11110,308050,555450,1.87435,0.0,0.0,0.0,1.87435,0.0,0.0,0.0,0.0
21644,서울특별시,11,성북구,11290,313150,555450,136.81794,0.0,38.37541,29.69872,51.1991,17.2577,0.09567,0.19134,0.0
21645,서울특별시,11,광진구,11215,318950,548650,57.47216,0.0,4.78934,14.36805,23.94674,2.39467,9.57869,2.39467,0.0
21646,서울특별시,11,영등포구,11560,304750,546250,79.25063,0.0,17.6454,33.78681,7.21285,8.43472,7.7066,4.46425,0.0
21647,서울특별시,11,강북구,11305,312650,562950,22.83471,0.0,14.53119,3.11382,2.07588,2.07588,1.03794,0.0,0.0
21648,서울특별시,11,은평구,11380,305350,558150,97.07794,0.0,13.4862,31.20766,43.13319,6.7431,2.50779,0.0,0.0
21649,서울특별시,11,노원구,11350,317750,559550,172.99998,0.64034,37.72091,52.92186,46.98616,26.8548,6.67842,1.17189,0.0256
21650,서울특별시,11,성동구,11200,314150,549950,230.65427,0.0,26.9413,56.42413,86.39097,48.39664,10.57837,1.92286,0.0
21651,서울특별시,11,금천구,11545,303950,539150,14.88936,0.0,0.42812,2.94933,6.42194,4.23373,0.80868,0.04756,0.0
21652,서울특별시,11,마포구,11440,302750,553350,43.6731,0.0,5.22194,7.6902,21.83663,6.31336,2.61097,0.0,0.0
21653,서울특별시,11,마포구,11440,306750,548850,34.90461,0.0,21.84154,0.0,13.06307,0.0,0.0,0.0,0.0
21654,서울특별시,11,관악구,11620,307350,542950,15.57638,0.0,0.0,3.95512,3.95512,2.63674,2.63674,2.39266,0.0
21655,서울특별시,11,광진구,11215,318450,548850,243.40263,0.0,42.02077,62.22919,104.02074,14.46526,13.77778,6.88889,0.0
21656,서울특별시,11,성북구,11290,313650,553650,111.67296,0.0,3.47144,33.37,37.41576,30.47289,5.20715,1.73572,0.0
21657,서울특별시,11,노원구,11350,317850,562050,84.61342,0.03129,18.5948,33.80692,18.11248,10.70461,3.3086,0.04689,0.00783
21658,서울특별시,11,영등포구,11560,304350,544850,47.81811,0.01728,8.56368,15.77942,12.49109,8.09143,2.71997,0.14562,0.00962
21659,서울특별시,11,종로구,11110,310250,553950,137.95881,0.0,56.6373,49.51079,22.88282,7.71409,0.67258,0.06101,0.48022
21660,서울특별시,11,광진구,11215,319050,548250,299.20214,0.0,41.59667,98.62782,60.89967,36.92503,61.15295,0.0,0.0
21661,서울특별시,11,중랑구,11260,321050,555850,56.97619,0.0,5.67628,21.38188,15.70557,9.39532,4.35295,0.46419,0.0
21662,서울특별시,11,강서구,11500,298650,550650,1059.242,0.0,100.1414,341.67004,272.57112,251.09681,86.21486,7.54777,0.0
21663,서울특별시,11,용산구,11170,311150,546950,0.831,0.0,0.23896,0.4494,0.09629,0.02496,0.01783,0.00356,0.0
21664,서울특별시,11,영등포구,11560,303450,544150,78.16921,0.0,10.61187,25.03846,27.39187,8.89527,6.01947,0.21227,0.0
21665,서울특별시,11,마포구,11440,303550,552350,164.36068,0.0,25.71669,39.64641,57.80311,40.12293,0.8334,0.23814,0.0
21666,서울특별시,11,영등포구,11560,302950,545550,79.41832,0.0,8.64858,31.1997,28.30792,9.64928,1.58502,0.0,0.02782
21667,서울특별시,11,강서구,11500,299150,549350,81.20585,0.0,29.5294,0.0,22.14705,29.5294,0.0,0.0,0.0
21668,서울특별시,11,관악구,11620,307550,543450,7.00002,0.0,0.0,2.33334,4.66668,0.0,0.0,0.0,0.0
21669,서울특별시,11,서초구,11650,314150,543850,163.00002,0.186,42.35693,62.61209,33.43836,17.08446,6.09782,1.1419,0.08246
21670,서울특별시,11,구로구,11530,300650,545350,62.15814,0.0,7.53432,26.37012,18.8358,7.53432,0.0,1.88358,0.0
21671,서울특별시,11,용산구,11170,308050,547750,823.40878,1.45197,288.94083,303.60566,127.48244,70.56545,26.71613,4.3559,0.2904
21672,서울특별시,11,성북구,11290,313250,555950,8.57912,0.0,0.47683,1.74842,0.9537,0.95371,4.44646,0.0,0.0
21673,서울특별시,11,영등포구,11560,304950,545850,73.10087,0.0,8.10526,28.36842,16.21052,20.41667,0.0,0.0,0.0
21674,서울특별시,11,강남구,11680,313950,545850,201.03561,0.07657,61.84804,87.83176,30.27054,15.45891,5.39665,0.15314,0.0
21675,서울특별시,11,송파구,11710,324350,544650,279.77145,0.0,18.65143,86.59564,103.9153,51.95765,14.65479,3.99664,0.0
21676,서울특별시,11,송파구,11710,322950,544750,201.80292,0.0,76.4405,45.8643,51.97954,21.40334,4.58643,1.52881,0.0
21677,서울특별시,11,성북구,11290,314050,556350,541.22125,0.05632,89.1716,161.36258,176.18732,87.46619,24.55478,2.42246,0.0
21678,서울특별시,11,관악구,11620,307150,541350,6.89139,0.0,1.87947,3.75894,1.25298,0.0,0.0,0.0,0.0
21679,서울특별시,11,은평구,11380,304550,555250,79.65137,0.0,5.31152,9.25321,30.79413,33.80685,0.48566,0.0,0.0
21680,서울특별시,11,영등포구,11560,303250,545350,6.6408,0.0,6.6408,0.0,0.0,0.0,0.0,0.0,0.0
21681,서울특별시,11,광진구,11215,321250,549850,274.71684,2.20023,68.20782,104.5901,59.64283,17.33967,22.73619,0.0,0.0
21682,서울특별시,11,마포구,11440,307950,550550,45.75417,0.02202,9.38862,20.02173,9.26093,5.31877,0.06607,0.0044,1.67163
21683,서울특별시,11,종로구,11110,309050,556450,106.60084,0.0,23.7843,46.5415,23.27076,13.00428,0.0,0.0,0.0
21684,서울특별시,11,서초구,11650,316050,540350,0.19755,0.0,0.0,0.1317,0.0,0.06585,0.0,0.0,0.0
21685,서울특별시,11,서초구,11650,311750,542350,485.40094,0.0,97.89599,210.06845,106.054,44.869,20.395,6.1185,0.0
21686,서울특별시,11,양천구,11470,299450,547550,107.54936,0.0,12.21614,46.45927,29.87924,17.85438,1.06769,0.07264,0.0
21687,서울특별시,11,관악구,11620,305950,543050,177.44754,0.0,37.68826,74.19549,40.77032,20.55763,4.23584,0.0,0.0
21688,서울특별시,11,송파구,11710,321350,544950,190.55203,0.0,34.37388,67.95096,61.30055,24.5852,2.34144,0.0,0.0
21689,서울특별시,11,동대문구,11230,317350,552250,10.14212,0.0,2.53553,2.53553,2.53553,0.0,2.53553,0.0,0.0
21690,서울특별시,11,성동구,11200,317050,549550,109.72919,0.02667,14.0906,46.28638,37.49094,7.53863,4.21601,0.07106,0.0089
21691,서울특별시,11,중구,11140,310750,551750,88.48009,0.00275,12.19715,35.10472,21.93774,14.05348,3.89496,1.28482,0.00447
21692,서울특별시,11,중랑구,11260,320850,556150,28.86393,0.0,0.0,13.0,13.0,2.86393,0.0,0.0,0.0
21693,서울특별시,11,강남구,11680,314550,545650,21.0,0.0,5.25,12.25,3.5,0.0,0.0,0.0,0.0
21694,서울특별시,11,금천구,11545,301550,542150,141.22859,0.1389,43.94141,55.43744,27.47769,11.35709,2.54923,0.29414,0.03269
21695,서울특별시,11,중구,11140,313150,551050,74.3744,0.02826,15.73155,28.1919,17.92159,7.94679,3.49228,1.02724,0.03479
21696,서울특별시,11,마포구,11440,304550,550850,236.28579,0.00229,60.25477,102.85946,47.56543,13.48621,12.10847,0.00916,0.0
21697,서울특별시,11,구로구,11530,299050,543350,154.61241,0.0,21.36889,45.0024,55.48409,25.46684,6.92541,0.36478,0.0
21698,서울특별시,11,영등포구,11560,302650,543950,245.72666,0.0,43.10152,67.82381,72.17269,44.50783,18.12081,0.0,0.0
21699,서울특별시,11,구로구,11530,298250,544750,22.10658,0.0,1.96107,8.24377,7.42757,3.04149,1.43268,0.0,0.0
21700,서울특별시,11,은평구,11380,304550,557350,142.08992,0.0,4.67932,19.63043,55.18194,39.20162,18.71729,4.67932,0.0
21701,서울특별시,11,강남구,11680,314650,544050,212.21981,0.0,31.8939,98.81931,40.75332,19.49071,15.94693,5.31564,0.0
21702,서울특별시,11,노원구,11350,317750,562650,28.1274,0.0,5.62548,5.62548,11.25096,5.62548,0.0,0.0,0.0
21703,서울특별시,11,영등포구,11560,303550,547150,127.45047,0.0,15.94633,33.76869,41.34223,26.8966,8.3819,1.11472,0.0
21704,서울특별시,11,강서구,11500,297750,552350,56.14941,0.0,4.01068,17.04535,13.03469,16.04268,6.01601,0.0,0.0
21705,서울특별시,11,성동구,11200,315750,548950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21706,서울특별시,11,서초구,11650,319050,539950,0.89715,0.0,0.0,0.0,0.29905,0.29905,0.29905,0.0,0.0
21707,서울특별시,11,강서구,11500,298150,549950,63.51015,0.0,4.92517,17.77549,30.95915,4.92517,4.92517,0.0,0.0
21708,서울특별시,11,도봉구,11320,314950,563350,9.55311,0.0,3.44439,4.58626,1.14185,0.38061,0.0,0.0,0.0
21709,서울특별시,11,노원구,11350,318150,558850,131.69607,0.0,25.81242,38.56053,32.34438,22.12508,8.63933,4.21433,0.0
21710,서울특별시,11,강서구,11500,295950,554450,14.86912,0.0,0.0,0.0,11.15184,3.71728,0.0,0.0,0.0
21711,서울특별시,11,관악구,11620,305950,541350,170.96669,0.0,21.82853,77.50995,48.47375,21.22586,1.9286,0.0,0.0
21712,서울특별시,11,서초구,11650,315250,542650,124.71679,0.0,31.12074,57.72348,21.61709,8.3157,4.75182,1.18796,0.0
21713,서울특별시,11,송파구,11710,324150,545450,1.66745,0.0,0.0,0.0,1.66745,0.0,0.0,0.0,0.0
21714,서울특별시,11,관악구,11620,304350,540750,0.4931,0.0,0.0,0.0,0.4931,0.0,0.0,0.0,0.0
21715,서울특별시,11,강서구,11500,298150,548150,118.89186,0.0,18.88839,35.606,42.1073,18.57514,3.71503,0.0,0.0
21716,서울특별시,11,성동구,11200,317250,551050,2.55346,0.0,0.0,0.0,1.27673,1.27673,0.0,0.0,0.0
21717,서울특별시,11,송파구,11710,321650,544850,243.63205,0.0,50.62756,79.9143,67.29936,35.9496,5.95212,3.88911,0.0
21718,서울특별시,11,노원구,11350,318050,562850,12.67917,0.0,0.0,9.05655,3.62262,0.0,0.0,0.0,0.0
21719,서울특별시,11,양천구,11470,299950,545850,85.69564,0.0,4.225,27.68875,29.6372,18.17497,5.33597,0.63375,0.0
21720,서울특별시,11,강서구,11500,300650,550350,135.78923,0.0,22.6868,42.39273,36.46859,29.24097,2.52104,2.43716,0.04194
21721,서울특별시,11,강동구,11740,323350,548850,82.67016,0.0,4.29464,23.12731,29.20896,14.27366,6.10485,5.66074,0.0
21722,서울특별시,11,종로구,11110,308950,552350,111.81363,0.24992,24.49246,40.95702,22.83762,16.52869,5.24837,1.37459,0.12496
21723,서울특별시,11,강남구,11680,320250,542850,59.42799,0.0,0.0,6.60311,19.80933,19.80933,6.60311,6.60311,0.0
21724,서울특별시,11,서대문구,11410,306550,554850,7.22036,0.0,0.64574,2.34811,2.05456,1.52624,0.46964,0.11738,0.05869
21725,서울특별시,11,강남구,11680,317550,545550,885.35833,0.0,294.61062,351.09036,146.54207,67.16512,21.37072,4.57944,0.0
21726,서울특별시,11,강남구,11680,316250,547650,148.49057,0.0,63.49685,59.32706,19.83333,5.83333,0.0,0.0,0.0
21727,서울특별시,11,서대문구,11410,306250,554150,135.60415,0.0091,33.91865,42.40201,50.71085,8.51814,0.03643,0.00835,0.00062
21728,서울특별시,11,성동구,11200,315550,552350,43.42087,0.0,4.96432,12.41081,12.4108,6.6078,7.02714,0.0,0.0
21729,서울특별시,11,강동구,11740,324150,549050,62.40244,0.0,0.60438,2.97376,31.99925,15.2833,11.54175,0.0,0.0
21730,서울특별시,11,강남구,11680,314650,547350,89.3549,0.0,45.27314,26.21077,8.33979,9.5312,0.0,0.0,0.0
21731,서울특별시,11,강동구,11740,324250,548450,11.29695,0.0,0.0,0.0,7.23181,4.06514,0.0,0.0,0.0
21732,서울특별시,11,종로구,11110,308550,554850,5.24073,0.00364,1.12527,1.88937,1.23886,0.66662,0.25164,0.05853,0.0068
21733,서울특별시,11,강북구,11305,314050,558250,49.77303,0.0,0.0,6.59124,23.40808,13.18247,6.59124,0.0,0.0
21734,서울특별시,11,성동구,11200,315850,550150,52.4455,0.0279,4.66919,19.93018,19.23289,7.01032,1.57502,0.0,0.0
21735,서울특별시,11,종로구,11110,308350,555950,10.24234,0.0,3.10373,4.34523,1.55186,0.93114,0.31038,0.0,0.0
21736,서울특별시,11,광진구,11215,319450,548750,296.47429,0.0,48.72105,78.78135,86.07491,44.2499,25.91932,12.3623,0.36546
21737,서울특별시,11,은평구,11380,301650,554950,62.1582,0.0,0.72498,10.22618,27.05365,23.97216,0.18123,0.0,0.0
21738,서울특별시,11,도봉구,11320,315650,560150,59.84044,0.0,14.96011,14.96011,29.92022,0.0,0.0,0.0,0.0
21739,서울특별시,11,영등포구,11560,303850,548450,0.75365,0.0,0.0,0.75365,0.0,0.0,0.0,0.0,0.0
21740,서울특별시,11,성동구,11200,314350,552350,78.49641,0.0,14.55325,29.05777,16.008,7.2795,4.36139,7.2365,0.0
21741,서울특별시,11,강남구,11680,313950,545550,139.77027,0.0,24.44949,46.03582,50.42172,15.8252,2.40943,0.50289,0.12572
21742,서울특별시,11,마포구,11440,305950,549750,15.53923,0.0,4.88709,6.65754,3.44766,0.28536,0.2378,0.02378,0.0
21743,서울특별시,11,마포구,11440,304050,549950,44.21936,0.0,8.03989,12.05982,16.07977,8.03988,0.0,0.0,0.0
21744,서울특별시,11,마포구,11440,306850,550750,1.28172,0.0,0.0,0.85448,0.0,0.42724,0.0,0.0,0.0
21745,서울특별시,11,강서구,11500,298050,552250,6.69503,0.00392,0.58555,2.21475,3.00077,0.63435,0.23618,0.01951,0.0
21746,서울특별시,11,성북구,11290,317050,557550,25.33756,0.0,3.61965,10.85896,10.85895,0.0,0.0,0.0,0.0
21747,서울특별시,11,양천구,11470,299150,547850,53.4544,0.0,14.6587,15.35629,13.26772,8.98667,0.71354,0.47148,0.0
21748,서울특별시,11,도봉구,11320,314650,564850,4.40113,0.0,0.0,4.40113,0.0,0.0,0.0,0.0,0.0
21749,서울특별시,11,은평구,11380,304550,557950,39.14284,0.0,13.31682,14.39302,11.433,0.0,0.0,0.0,0.0
21750,서울특별시,11,은평구,11380,304750,555450,127.06483,0.0,0.0,40.30685,35.67826,36.14493,14.93479,0.0,0.0
21751,서울특별시,11,중랑구,11260,319450,555350,61.86198,0.0,25.30717,14.05954,11.24763,11.24764,0.0,0.0,0.0
21752,서울특별시,11,강서구,11500,298450,550550,298.69735,0.0,78.75172,84.97182,93.54657,25.06132,16.12482,0.18082,0.06028
21753,서울특별시,11,용산구,11170,311050,548050,362.68727,0.0,89.05693,71.36375,84.56779,102.26123,13.94867,1.4889,0.0
21754,서울특별시,11,동대문구,11230,315850,555050,151.10383,0.0,24.22458,48.20931,40.5342,25.18398,10.07359,2.87817,0.0
21755,서울특별시,11,광진구,11215,317550,548650,252.93337,0.0,10.48308,83.12041,86.40418,47.97144,19.59382,4.4274,0.93304
21756,서울특별시,11,마포구,11440,302750,553650,6.01846,0.0,0.0,3.00923,0.0,3.00923,0.0,0.0,0.0
21757,서울특별시,11,동작구,11590,307950,545550,12.10443,0.0,0.0,12.10443,0.0,0.0,0.0,0.0,0.0
21758,서울특별시,11,서초구,11650,313650,545850,335.39307,0.0,81.51913,90.83562,95.49386,37.2659,13.97472,16.30384,0.0
21759,서울특별시,11,동대문구,11230,318250,552150,31.91536,0.0,10.90794,7.57461,10.90794,2.52487,0.0,0.0,0.0
