,MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,X_AXIS,Y_AXIS,TOTAL,종합전문병,한방병원,치과병원,한의원,조산원,일반병원,요양병원,의원,치과의원,종합병원,소유권
261,서울특별시,11,1123,동대문구,316250,554350,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
262,서울특별시,11,1153,구로구,299850,544950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
263,서울특별시,11,1171,송파구,321550,546450,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
264,서울특별시,11,1111,종로구,310550,552750,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
265,서울특별시,11,1120,성동구,317750,550150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
266,서울특별시,11,1138,은평구,302650,553850,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
267,서울특별시,11,1150,강서구,295050,551750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
268,서울특별시,11,1141,서대문구,305750,552150,125,0,0,0,25,0,0,0,75,25,0,GIS United INC.
269,서울특별시,11,1162,관악구,304050,543250,125,0,0,0,50,0,0,0,50,25,0,GIS United INC.
270,서울특별시,11,1111,종로구,313550,552850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
271,서울특별시,11,1132,도봉구,314550,562550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
272,서울특별시,11,1150,강서구,300550,550450,100,0,0,0,0,0,0,0,50,50,0,GIS United INC.
273,서울특별시,11,1121,광진구,317750,548550,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
274,서울특별시,11,1162,관악구,305550,542750,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
275,서울특별시,11,1156,영등포구,303850,544850,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
276,서울특별시,11,1114,중구,312850,552250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
277,서울특별시,11,1165,서초구,311450,542750,175,0,0,0,25,0,0,0,75,75,0,GIS United INC.
278,서울특별시,11,1168,강남구,315850,541950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
279,서울특별시,11,1168,강남구,315850,547650,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
280,서울특별시,11,1141,서대문구,306050,551050,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
281,서울특별시,11,1121,광진구,318850,552450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
282,서울특별시,11,1174,강동구,324550,549950,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
283,서울특별시,11,1132,도봉구,315350,560150,75,0,0,0,0,0,0,0,75,0,0,GIS United INC.
284,서울특별시,11,1153,구로구,298850,545650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
285,서울특별시,11,1129,성북구,316250,558250,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
286,서울특별시,11,1123,동대문구,315950,552550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
287,서울특별시,11,1165,서초구,312850,543350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
288,서울특별시,11,1165,서초구,313750,545650,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
289,서울특별시,11,1159,동작구,305450,544550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
290,서울특별시,11,1123,동대문구,314450,553750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
291,서울특별시,11,1150,강서구,297150,550150,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
292,서울특별시,11,1123,동대문구,315950,553650,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
293,서울특별시,11,1132,도봉구,314850,562250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
294,서울특별시,11,1138,은평구,304650,557150,125,0,0,0,0,0,0,0,100,25,0,GIS United INC.
295,서울특별시,11,1150,강서구,297450,549350,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
296,서울특별시,11,1156,영등포구,305150,547950,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
297,서울특별시,11,1156,영등포구,304750,547850,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
298,서울특별시,11,1168,강남구,315350,547250,150,0,0,0,0,0,0,0,125,25,0,GIS United INC.
299,서울특별시,11,1154,금천구,303650,540550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
300,서울특별시,11,1168,강남구,316550,544350,100,0,0,0,75,0,0,0,25,0,0,GIS United INC.
301,서울특별시,11,1168,강남구,315250,544050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
302,서울특별시,11,1147,양천구,296550,548650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
303,서울특별시,11,1138,은평구,303550,553750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
304,서울특별시,11,1120,성동구,316450,552050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
305,서울특별시,11,1138,은평구,305450,561050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
306,서울특별시,11,1156,영등포구,303350,547950,150,0,0,0,25,0,0,0,100,25,0,GIS United INC.
307,서울특별시,11,1162,관악구,306650,543050,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
308,서울특별시,11,1111,종로구,312150,552550,300,0,0,0,75,0,0,0,100,125,0,GIS United INC.
309,서울특별시,11,1117,용산구,308450,549150,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
310,서울특별시,11,1162,관악구,308150,543050,75,0,0,0,25,0,0,0,50,0,0,GIS United INC.
311,서울특별시,11,1174,강동구,327850,551150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
312,서울특별시,11,1150,강서구,299550,548350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
313,서울특별시,11,1171,송파구,322050,543650,250,0,0,25,50,0,0,0,125,50,0,GIS United INC.
314,서울특별시,11,1154,금천구,301550,542650,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
315,서울특별시,11,1135,노원구,318150,562350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
316,서울특별시,11,1174,강동구,324550,547850,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
317,서울특별시,11,1174,강동구,323750,550650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
318,서울특별시,11,1138,은평구,305250,555950,125,0,0,0,0,0,0,0,25,100,0,GIS United INC.
319,서울특별시,11,1117,용산구,309450,548850,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
320,서울특별시,11,1154,금천구,303150,540950,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
321,서울특별시,11,1168,강남구,314450,544150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
322,서울특별시,11,1129,성북구,313450,556050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
323,서울특별시,11,1114,중구,309850,551150,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
324,서울특별시,11,1171,송파구,321050,544650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
325,서울특별시,11,1156,영등포구,303950,546350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
326,서울특별시,11,1141,서대문구,307050,551050,150,0,0,0,0,0,0,0,100,50,0,GIS United INC.
327,서울특별시,11,1129,성북구,312950,554850,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
328,서울특별시,11,1123,동대문구,317850,551450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
329,서울특별시,11,1132,도봉구,315450,562050,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
330,서울특별시,11,1123,동대문구,317150,555150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
331,서울특별시,11,1144,마포구,306750,549150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
332,서울특별시,11,1171,송파구,319950,545450,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
333,서울특별시,11,1147,양천구,299350,547650,100,0,0,25,0,0,0,0,50,25,0,GIS United INC.
334,서울특별시,11,1121,광진구,318050,549450,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
335,서울특별시,11,1171,송파구,322350,543850,100,0,0,0,25,0,0,0,25,50,0,GIS United INC.
336,서울특별시,11,1135,노원구,317750,562850,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
337,서울특별시,11,1114,중구,310650,551850,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
338,서울특별시,11,1121,광진구,318250,550450,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
339,서울특별시,11,1144,마포구,303450,550950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
340,서울특별시,11,1168,강남구,317850,544350,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
341,서울특별시,11,1132,도봉구,314350,562550,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
342,서울특별시,11,1171,송파구,321650,546550,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
343,서울특별시,11,1129,성북구,314550,557050,150,0,0,0,75,0,0,0,50,25,0,GIS United INC.
344,서울특별시,11,1156,영등포구,304750,544950,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
345,서울특별시,11,1144,마포구,306650,549850,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
346,서울특별시,11,1111,종로구,313750,553050,75,0,0,0,25,0,0,0,50,0,0,GIS United INC.
347,서울특별시,11,1130,강북구,314450,559650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
348,서울특별시,11,1129,성북구,315050,556950,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
349,서울특별시,11,1153,구로구,298550,544450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
350,서울특별시,11,1156,영등포구,301850,547350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
351,서울특별시,11,1153,구로구,300950,545450,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
352,서울특별시,11,1165,서초구,313050,543250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
353,서울특별시,11,1171,송파구,320850,546850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
354,서울특별시,11,1162,관악구,303650,542650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
355,서울특별시,11,1129,성북구,314750,556850,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
356,서울특별시,11,1117,용산구,308250,547350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
357,서울특별시,11,1147,양천구,300550,548950,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
358,서울특별시,11,1150,강서구,297950,549650,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
359,서울특별시,11,1171,송파구,325150,544550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
360,서울특별시,11,1150,강서구,300350,550750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
361,서울특별시,11,1123,동대문구,317750,553250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
362,서울특별시,11,1126,중랑구,318750,554450,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
363,서울특별시,11,1126,중랑구,318750,555850,75,0,0,0,0,0,0,0,75,0,0,GIS United INC.
364,서울특별시,11,1150,강서구,297350,550550,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
365,서울특별시,11,1162,관악구,306250,542050,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
366,서울특별시,11,1141,서대문구,304150,553850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
367,서울특별시,11,1159,동작구,309250,542550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
368,서울특별시,11,1171,송파구,319450,545750,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
369,서울특별시,11,1159,동작구,307350,544850,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
370,서울특별시,11,1123,동대문구,318250,553050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
371,서울특별시,11,1138,은평구,302950,553550,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
372,서울특별시,11,1141,서대문구,307250,555550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
373,서울특별시,11,1117,용산구,311150,547750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
374,서울특별시,11,1171,송파구,322550,545350,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
375,서울특별시,11,1111,종로구,312950,552750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
376,서울특별시,11,1129,성북구,312750,554750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
377,서울특별시,11,1144,마포구,305050,550550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
378,서울특별시,11,1135,노원구,318650,562350,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
379,서울특별시,11,1114,중구,311850,551450,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.
380,서울특별시,11,1130,강북구,316050,558450,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
381,서울특별시,11,1132,도봉구,315850,564150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
382,서울특별시,11,1150,강서구,299350,548350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
383,서울특별시,11,1138,은평구,304750,555150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
384,서울특별시,11,1168,강남구,321250,540550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
385,서울특별시,11,1174,강동구,326250,549650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
386,서울특별시,11,1120,성동구,313650,550650,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
387,서울특별시,11,1126,중랑구,320450,554650,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
388,서울특별시,11,1129,성북구,317250,556550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
389,서울특별시,11,1147,양천구,299950,546050,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
390,서울특별시,11,1168,강남구,315350,543750,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
391,서울특별시,11,1126,중랑구,319350,552850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
392,서울특별시,11,1121,광진구,319450,549550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
393,서울특별시,11,1174,강동구,324850,550050,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
394,서울특별시,11,1150,강서구,296750,550550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
395,서울특별시,11,1132,도봉구,315950,561450,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
396,서울특별시,11,1111,종로구,310650,553450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
397,서울특별시,11,1123,동대문구,317350,555450,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
398,서울특별시,11,1130,강북구,314450,558250,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
399,서울특별시,11,1168,강남구,317050,544750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
400,서울특별시,11,1165,서초구,313850,545250,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
401,서울특별시,11,1138,은평구,303850,555350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
402,서울특별시,11,1121,광진구,319150,548150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
403,서울특별시,11,1129,성북구,313250,556450,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
404,서울특별시,11,1156,영등포구,303650,545950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
405,서울특별시,11,1123,동대문구,316850,551750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
406,서울특별시,11,1138,은평구,306150,555850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
407,서울특별시,11,1159,동작구,306750,545350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
408,서울특별시,11,1144,마포구,304050,550850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
409,서울특별시,11,1168,강남구,316350,545150,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
410,서울특별시,11,1130,강북구,315350,558950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
411,서울특별시,11,1117,용산구,308550,550050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
412,서울특별시,11,1123,동대문구,316150,552450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
413,서울특별시,11,1159,동작구,305850,544750,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
414,서울특별시,11,1123,동대문구,314750,553350,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
415,서울특별시,11,1156,영등포구,303750,546850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
416,서울특별시,11,1123,동대문구,318050,551350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
417,서울특별시,11,1123,동대문구,318250,552150,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
418,서울특별시,11,1171,송파구,323550,544250,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
419,서울특별시,11,1156,영등포구,304450,544550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
420,서울특별시,11,1126,중랑구,319450,555950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
421,서울특별시,11,1120,성동구,316650,548850,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
422,서울특별시,11,1117,용산구,309050,550050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
423,서울특별시,11,1111,종로구,308350,552850,75,0,0,0,50,0,0,0,25,0,0,GIS United INC.
424,서울특별시,11,1165,서초구,310350,544350,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
425,서울특별시,11,1144,마포구,307050,550850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
426,서울특별시,11,1111,종로구,310750,553350,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
427,서울특별시,11,1156,영등포구,302150,547350,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
428,서울특별시,11,1121,광진구,319050,552050,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
429,서울특별시,11,1129,성북구,314950,555750,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
430,서울특별시,11,1141,서대문구,304450,553150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
431,서울특별시,11,1138,은평구,304550,554450,125,0,0,0,50,0,0,0,25,50,0,GIS United INC.
432,서울특별시,11,1171,송파구,319650,544950,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
433,서울특별시,11,1132,도봉구,315850,563350,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
434,서울특별시,11,1138,은평구,305650,555650,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
435,서울특별시,11,1126,중랑구,319450,555050,75,0,0,0,25,0,25,0,0,25,0,GIS United INC.
436,서울특별시,11,1156,영등포구,302650,544850,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
437,서울특별시,11,1138,은평구,305750,556850,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
438,서울특별시,11,1171,송파구,321950,546150,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
439,서울특별시,11,1154,금천구,302750,541250,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
440,서울특별시,11,1150,강서구,297450,550850,50,0,0,0,25,0,25,0,0,0,0,GIS United INC.
441,서울특별시,11,1171,송파구,322550,548350,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
442,서울특별시,11,1141,서대문구,307050,554650,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
443,서울특별시,11,1138,은평구,306150,556250,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
444,서울특별시,11,1171,송파구,322650,544150,25,0,0,0,0,0,0,0,0,0,25,GIS United INC.
445,서울특별시,11,1111,종로구,308950,552150,25,0,0,0,0,0,0,0,0,0,25,GIS United INC.
446,서울특별시,11,1159,동작구,304750,543950,25,0,0,0,0,0,0,0,0,0,25,GIS United INC.
447,서울특별시,11,1126,중랑구,320550,557150,25,0,0,0,0,0,0,0,0,0,25,GIS United INC.
448,서울특별시,11,1132,도봉구,314450,560850,25,0,0,0,0,0,0,0,0,0,25,GIS United INC.
449,서울특별시,11,1150,강서구,297850,549550,50,0,0,25,0,0,0,0,0,25,0,GIS United INC.
450,서울특별시,11,1114,중구,311150,551950,75,0,0,25,25,0,0,0,0,25,0,GIS United INC.
451,서울특별시,11,1171,송파구,323350,545650,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
452,서울특별시,11,1114,중구,311650,552050,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
453,서울특별시,11,1171,송파구,322650,542350,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
454,서울특별시,11,1135,노원구,318450,562450,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
455,서울특별시,11,1153,구로구,298450,545050,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
456,서울특별시,11,1156,영등포구,304750,545250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
457,서울특별시,11,1171,송파구,321950,547850,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
458,서울특별시,11,1168,강남구,315550,543750,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
459,서울특별시,11,1123,동대문구,318250,552650,75,0,0,0,25,0,0,0,0,50,0,GIS United INC.
460,서울특별시,11,1111,종로구,310150,552750,75,0,0,0,0,0,0,0,0,75,0,GIS United INC.
461,서울특별시,11,1153,구로구,301950,543550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
462,서울특별시,11,1159,동작구,309850,542950,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
463,서울특별시,11,1168,강남구,314850,544850,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
464,서울특별시,11,1141,서대문구,306250,553950,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
465,서울특별시,11,1165,서초구,312950,544050,75,0,0,0,25,0,0,0,0,50,0,GIS United INC.
466,서울특별시,11,1120,성동구,316550,551950,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
467,서울특별시,11,1132,도봉구,313150,561850,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
468,서울특별시,11,1156,영등포구,302650,547550,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
469,서울특별시,11,1135,노원구,317450,561250,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
470,서울특별시,11,1153,구로구,300850,544350,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
471,서울특별시,11,1111,종로구,310750,552650,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
472,서울특별시,11,1174,강동구,325450,551150,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
473,서울특별시,11,1165,서초구,310750,544250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
474,서울특별시,11,1156,영등포구,306250,547050,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
475,서울특별시,11,1168,강남구,315450,546550,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
476,서울특별시,11,1135,노원구,316850,564250,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
477,서울특별시,11,1121,광진구,317550,548750,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
478,서울특별시,11,1126,중랑구,319650,554250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
479,서울특별시,11,1159,동작구,307350,545050,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
