,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,HO_CNT,PY_SUM,PR_SUM,PY_10U,PY_10,PY_20,PY_30,PY_40,PY_50O,PR_05U,PR_05,PR_1,PR_2,PR_3,PR_4,PR_5,PR_6,PR_7_O
14952,서울특별시,11,구로구,11530,299850,545150,22,306.0,1716000000.0,1,21,0,0,0,0,1,16,5,0,0,0,0,0,0
14953,서울특별시,11,구로구,11530,302350,543450,79,1362.0,5947100000.000001,3,72,0,4,0,0,4,71,4,0,0,0,0,0,0
14954,서울특별시,11,구로구,11530,301650,543350,236,2818.0,15271000000.0,88,148,0,0,0,0,54,165,17,0,0,0,0,0,0
14955,서울특별시,11,구로구,11530,301750,543350,324,4672.0,25613000000.0,20,296,8,0,0,0,15,266,43,0,0,0,0,0,0
14956,서울특별시,11,노원구,11350,319050,558150,34,631.0,3504000000.0,2,21,10,1,0,0,2,15,17,0,0,0,0,0,0
14957,서울특별시,11,노원구,11350,318850,558450,5,69.0,288000000.0,0,4,1,0,0,0,4,0,1,0,0,0,0,0,0
14958,서울특별시,11,노원구,11350,318650,558450,31,588.0,3240000000.0,0,25,6,0,0,0,0,6,25,0,0,0,0,0,0
14959,서울특별시,11,동대문구,11230,314650,553350,3,66.0,373000000.0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
14960,서울특별시,11,동대문구,11230,317550,555450,56,480.0,3165000000.0,37,18,1,0,0,0,26,25,5,0,0,0,0,0,0
14961,서울특별시,11,동작구,11590,307050,544450,45,690.0,4254000000.0,1,37,7,0,0,0,1,23,21,0,0,0,0,0,0
14962,서울특별시,11,동작구,11590,307650,545150,59,1079.0,7500000000.0,0,32,27,0,0,0,0,22,37,0,0,0,0,0,0
14963,서울특별시,11,동작구,11590,306850,544350,80,1355.0,10386000000.0,2,59,18,1,0,0,0,15,63,2,0,0,0,0,0
14964,서울특별시,11,동작구,11590,306050,544750,28,540.0,3268000000.0,0,18,10,0,0,0,0,9,19,0,0,0,0,0,0
14965,서울특별시,11,동작구,11590,306450,544750,25,333.0,1977000000.0,6,18,1,0,0,0,6,11,8,0,0,0,0,0,0
14966,서울특별시,11,동작구,11590,307650,545050,73,1164.0,7445000000.0,0,63,10,0,0,0,4,28,40,1,0,0,0,0,0
14967,서울특별시,11,마포구,11440,308550,550850,6,84.0,564000000.0,0,6,0,0,0,0,0,5,1,0,0,0,0,0,0
14968,서울특별시,11,마포구,11440,304650,551750,38,656.0,4486000000.0,0,29,9,0,0,0,0,17,21,0,0,0,0,0,0
14969,서울특별시,11,마포구,11440,305050,551650,57,620.0,4169000000.0,34,16,5,2,0,0,21,21,13,2,0,0,0,0,0
14970,서울특별시,11,서대문구,11410,308250,552250,49,1164.0,8762000000.0,5,22,3,11,8,0,3,23,4,0,19,0,0,0,0
14971,서울특별시,11,서대문구,11410,307550,555550,55,872.0,3970000000.0,5,41,9,0,0,0,14,32,9,0,0,0,0,0,0
14972,서울특별시,11,서대문구,11410,306050,554250,113,2209.0,11522000000.0,14,40,56,1,2,0,17,42,52,2,0,0,0,0,0
14973,서울특별시,11,서대문구,11410,306050,554750,47,739.0,3505000000.0,0,47,0,0,0,0,2,44,1,0,0,0,0,0,0
14974,서울특별시,11,서대문구,11410,305950,554350,115,1900.0,7725000000.0,16,81,17,1,0,0,32,76,7,0,0,0,0,0,0
14975,서울특별시,11,서초구,11650,315650,541650,34,533.0,5928000000.0,6,22,6,0,0,0,0,2,21,7,4,0,0,0,0
14976,서울특별시,11,서초구,11650,315650,541750,42,825.0,10532000000.0,0,29,8,5,0,0,0,0,12,20,8,2,0,0,0
14977,서울특별시,11,서초구,11650,315750,541250,80,1433.0,18138000000.0,1,51,28,0,0,0,0,1,29,42,8,0,0,0,0
14978,서울특별시,11,서초구,11650,313850,541150,16,540.0,6448000000.0,0,0,8,0,8,0,0,0,0,8,0,0,8,0,0
14979,서울특별시,11,강서구,11500,297250,550450,103,1405.0,6217000000.0,20,73,10,0,0,0,43,57,3,0,0,0,0,0,0
14980,서울특별시,11,강서구,11500,297350,550750,54,751.0,3375000000.0,0,42,12,0,0,0,26,15,13,0,0,0,0,0,0
14981,서울특별시,11,강서구,11500,299450,550450,95,1116.0,6342000000.0,20,75,0,0,0,0,20,71,4,0,0,0,0,0,0
14982,서울특별시,11,강서구,11500,295050,552550,117,1797.0,8903000000.0,1,113,3,0,0,0,11,84,22,0,0,0,0,0,0
14983,서울특별시,11,강서구,11500,295050,552150,38,672.0,7601000000.0,0,27,11,0,0,0,0,0,13,25,0,0,0,0,0
14984,서울특별시,11,강서구,11500,300850,550350,63,877.0,4445000000.0,0,60,3,0,0,0,12,44,7,0,0,0,0,0,0
14985,서울특별시,11,강서구,11500,297650,548850,139,2375.0,10909000000.0,4,103,31,1,0,0,13,102,24,0,0,0,0,0,0
14986,서울특별시,11,강서구,11500,299450,548550,77,1286.0,6058000000.0,3,52,21,1,0,0,14,41,22,0,0,0,0,0,0
14987,서울특별시,11,강서구,11500,298850,550350,58,1122.0,5404000000.0,2,34,22,0,0,0,9,30,19,0,0,0,0,0,0
14988,서울특별시,11,강서구,11500,298150,548650,64,1136.0,5115000000.0,1,38,24,1,0,0,3,52,9,0,0,0,0,0,0
14989,서울특별시,11,강서구,11500,298650,548250,73,1415.0,7257000000.0,0,54,18,0,1,0,2,37,33,1,0,0,0,0,0
14990,서울특별시,11,강서구,11500,297850,548950,91,1511.0,6546000000.0,1,75,15,0,0,0,8,83,0,0,0,0,0,0,0
14991,서울특별시,11,강서구,11500,298850,550450,49,714.0,3220000000.0,5,43,1,0,0,0,15,27,7,0,0,0,0,0,0
14992,서울특별시,11,강서구,11500,298450,548250,86,1308.0,6603000000.0,4,79,3,0,0,0,8,74,4,0,0,0,0,0,0
14993,서울특별시,11,강남구,11680,317650,544750,36,769.0,9596000000.0,0,13,23,0,0,0,0,0,5,23,8,0,0,0,0
14994,서울특별시,11,강남구,11680,316950,544550,51,1044.0,13615000000.000002,0,31,19,1,0,0,0,0,23,8,7,13,0,0,0
14995,서울특별시,11,강남구,11680,315150,543650,29,233.0,2794000000.0,25,4,0,0,0,0,0,24,3,2,0,0,0,0,0
14996,서울특별시,11,강남구,11680,317150,546550,34,1205.0,21970000000.0,0,0,18,4,0,12,0,0,0,0,0,0,10,18,6
14997,서울특별시,11,강남구,11680,316150,546350,32,587.0,6051000000.0,5,19,4,3,0,1,0,5,18,5,3,0,0,0,1
14998,서울특별시,11,강남구,11680,317050,546450,22,291.0,3538000000.0,7,14,0,1,0,0,0,0,17,4,0,1,0,0,0
14999,서울특별시,11,강남구,11680,315150,544250,17,308.0,3805000000.0,0,17,0,0,0,0,0,0,8,8,1,0,0,0,0
15000,서울특별시,11,강남구,11680,315450,545650,40,355.0,3067000000.0,33,6,1,0,0,0,3,33,3,1,0,0,0,0,0
15001,서울특별시,11,강남구,11680,314950,545450,6,92.0,880000000.0,0,5,1,0,0,0,0,0,5,1,0,0,0,0,0
15002,서울특별시,11,강남구,11680,315050,544950,8,155.0,1642000000.0,0,6,0,1,1,0,0,0,5,1,1,1,0,0,0
15003,서울특별시,11,성북구,11290,313650,554650,69,731.0,3815000000.0,38,26,5,0,0,0,37,26,6,0,0,0,0,0,0
15004,서울특별시,11,성북구,11290,313750,554650,42,469.0,2260000000.0,15,26,1,0,0,0,20,21,1,0,0,0,0,0,0
15005,서울특별시,11,성북구,11290,313550,554650,14,238.0,1291000000.0,2,6,6,0,0,0,0,8,6,0,0,0,0,0,0
15006,서울특별시,11,성북구,11290,316050,556950,61,939.0,6689000000.0,0,52,9,0,0,0,0,23,38,0,0,0,0,0,0
15007,서울특별시,11,성북구,11290,316050,557250,28,494.0,3130000000.0,0,19,9,0,0,0,0,12,16,0,0,0,0,0,0
15008,서울특별시,11,성북구,11290,316150,556650,38,577.0,4336000000.0,1,29,8,0,0,0,0,14,24,0,0,0,0,0,0
15009,서울특별시,11,성북구,11290,312950,557250,131,2326.0,13540000000.0,10,74,46,1,0,0,2,54,75,0,0,0,0,0,0
15010,서울특별시,11,성북구,11290,312650,556850,22,445.0,2409000000.0,0,14,8,0,0,0,0,10,12,0,0,0,0,0,0
15011,서울특별시,11,송파구,11710,323550,544250,13,255.0,1890000000.0,0,6,7,0,0,0,0,6,6,1,0,0,0,0,0
15012,서울특별시,11,송파구,11710,322950,544250,86,1482.0,14190000000.0,4,63,15,4,0,0,0,5,59,20,2,0,0,0,0
15013,서울특별시,11,송파구,11710,322850,544050,96,1416.0,14058000000.0,12,78,4,2,0,0,0,20,67,8,1,0,0,0,0
15014,서울특별시,11,송파구,11710,322850,544850,34,863.0,8089000000.0,0,8,18,8,0,0,0,1,7,19,7,0,0,0,0
15015,서울특별시,11,송파구,11710,324850,544150,50,797.0,12504000000.0,1,48,0,1,0,0,0,0,3,45,2,0,0,0,0
15016,서울특별시,11,송파구,11710,325450,544050,33,427.0,7989000000.0,1,32,0,0,0,0,0,1,2,24,6,0,0,0,0
15017,서울특별시,11,송파구,11710,324450,544550,35,738.0,6140000000.0,0,16,18,0,0,1,0,0,16,18,0,1,0,0,0
15018,서울특별시,11,송파구,11710,325250,544450,29,355.0,7243000000.0,2,27,0,0,0,0,0,0,5,18,6,0,0,0,0
15019,서울특별시,11,송파구,11710,325550,543650,50,933.0,13662000000.0,0,38,11,1,0,0,0,0,0,47,3,0,0,0,0
15020,서울특별시,11,송파구,11710,320250,545150,150,2206.0,19423000000.0,42,85,18,4,1,0,0,51,78,18,3,0,0,0,0
15021,서울특별시,11,송파구,11710,319650,544850,144,2272.0,21708000000.0,33,63,46,2,0,0,0,38,63,43,0,0,0,0,0
15022,서울특별시,11,송파구,11710,320550,545050,58,1026.0,9465000000.0,10,30,13,5,0,0,0,12,20,25,1,0,0,0,0
15023,서울특별시,11,송파구,11710,321750,545250,127,2325.0,21037000000.0,8,57,58,4,0,0,0,12,83,32,0,0,0,0,0
15024,서울특별시,11,송파구,11710,321850,545350,61,921.0,7998000000.0,8,43,10,0,0,0,1,11,46,3,0,0,0,0,0
15025,서울특별시,11,송파구,11710,321950,547650,14,231.0,1505000000.0,1,8,5,0,0,0,3,4,7,0,0,0,0,0,0
15026,서울특별시,11,양천구,11470,300550,549750,118,2211.0,17809000000.0,1,72,43,0,1,1,0,23,63,31,1,0,0,0,0
15027,서울특별시,11,양천구,11470,299950,548350,26,434.0,2822000000.0,0,20,4,1,1,0,0,12,12,2,0,0,0,0,0
15028,서울특별시,11,양천구,11470,300050,547550,10,200.0,1363000000.0,0,6,4,0,0,0,0,0,10,0,0,0,0,0,0
15029,서울특별시,11,양천구,11470,297950,547050,133,2446.0,11697000000.0,3,70,60,0,0,0,6,76,51,0,0,0,0,0,0
15030,서울특별시,11,양천구,11470,297050,547250,90,1123.0,4670000000.0,0,90,0,0,0,0,34,56,0,0,0,0,0,0,0
15031,서울특별시,11,양천구,11470,297350,548250,33,461.0,1951000000.0,3,30,0,0,0,0,8,25,0,0,0,0,0,0,0
15032,서울특별시,11,양천구,11470,297250,548950,7,103.0,491000000.0,0,7,0,0,0,0,1,6,0,0,0,0,0,0,0
15033,서울특별시,11,양천구,11470,298150,546650,49,985.0,7547000000.0,1,24,24,0,0,0,0,11,30,8,0,0,0,0,0
15034,서울특별시,11,양천구,11470,297850,546550,146,2229.0,25544000000.0,16,82,48,0,0,0,0,0,80,54,12,0,0,0,0
15035,서울특별시,11,양천구,11470,297150,548450,24,326.0,1640000000.0,7,14,3,0,0,0,8,12,4,0,0,0,0,0,0
15036,서울특별시,11,영등포구,11560,302750,547250,16,306.0,2185000000.0,0,8,8,0,0,0,0,2,14,0,0,0,0,0,0
15037,서울특별시,11,영등포구,11560,302850,547750,3,42.0,305000000.0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0
15038,서울특별시,11,영등포구,11560,302650,544150,20,339.0,2121000000.0,0,14,6,0,0,0,0,10,10,0,0,0,0,0,0
15039,서울특별시,11,영등포구,11560,304650,545750,12,174.0,968000000.0,4,8,0,0,0,0,4,0,8,0,0,0,0,0,0
15040,서울특별시,11,영등포구,11560,304650,546150,71,1404.0,9657000000.0,0,31,39,1,0,0,1,11,55,4,0,0,0,0,0
15041,서울특별시,11,영등포구,11560,304350,544450,50,672.0,4191000000.0,0,49,1,0,0,0,0,43,7,0,0,0,0,0,0
15042,서울특별시,11,영등포구,11560,304050,545250,31,320.0,2724000000.0,12,17,2,0,0,0,8,12,9,2,0,0,0,0,0
15043,서울특별시,11,영등포구,11560,302850,548950,20,347.0,3094000000.0,2,18,0,0,0,0,2,1,7,10,0,0,0,0,0
15044,서울특별시,11,영등포구,11560,303750,546350,33,545.0,3660000000.0,7,17,8,1,0,0,5,7,20,1,0,0,0,0,0
15045,서울특별시,11,용산구,11170,311450,547250,58,1336.0,24931000000.0,13,24,1,6,13,1,0,0,0,12,18,7,10,10,1
15046,서울특별시,11,용산구,11170,310550,549350,58,745.0,8961000000.0,26,23,7,2,0,0,0,8,37,12,1,0,0,0,0
15047,서울특별시,11,용산구,11170,308150,549450,35,627.0,4964000000.0,0,30,5,0,0,0,0,5,26,4,0,0,0,0,0
15048,서울특별시,11,용산구,11170,308650,549350,83,2322.0,23549000000.0,0,24,41,4,0,14,0,17,17,35,0,0,0,0,14
15049,서울특별시,11,용산구,11170,310350,550050,78,1172.0,10237000000.0,12,57,9,0,0,0,0,19,52,7,0,0,0,0,0
15050,서울특별시,11,용산구,11170,309850,550550,78,1478.0,18709000000.0,1,47,28,0,2,0,0,1,21,45,11,0,0,0,0
15051,서울특별시,11,은평구,11380,303850,557350,46,732.0,3302000000.0,0,46,0,0,0,0,7,39,0,0,0,0,0,0,0
15052,서울특별시,11,은평구,11380,303950,556950,92,1527.0,8459000000.0,7,69,16,0,0,0,5,52,35,0,0,0,0,0,0
15053,서울특별시,11,은평구,11380,306250,556550,63,885.0,6928000000.0,8,50,5,0,0,0,0,20,43,0,0,0,0,0,0
15054,서울특별시,11,은평구,11380,304750,557450,61,1085.0,6748000000.0,2,37,22,0,0,0,2,16,43,0,0,0,0,0,0
15055,서울특별시,11,은평구,11380,304050,555450,117,1944.0,10729000000.0,10,87,19,1,0,0,12,61,44,0,0,0,0,0,0
15056,서울특별시,11,은평구,11380,303650,555550,74,1261.0,6179000000.0,11,52,11,0,0,0,12,30,32,0,0,0,0,0,0
15057,서울특별시,11,은평구,11380,303950,555550,114,1660.0,9409000000.0,18,76,20,0,0,0,22,53,39,0,0,0,0,0,0
15058,서울특별시,11,은평구,11380,303550,554750,23,438.0,1804000000.0,1,13,6,3,0,0,8,9,6,0,0,0,0,0,0
15059,서울특별시,11,은평구,11380,304950,556450,112,2287.0,13536999999.999998,0,59,53,0,0,0,2,32,78,0,0,0,0,0,0
15060,서울특별시,11,은평구,11380,304450,556050,49,1133.0,7505000000.0,0,9,35,5,0,0,0,0,49,0,0,0,0,0,0
15061,서울특별시,11,은평구,11380,304250,556550,104,1682.0,9735000000.0,6,80,18,0,0,0,9,51,44,0,0,0,0,0,0
15062,서울특별시,11,은평구,11380,303750,556250,61,1462.0,7016000000.0,2,32,5,14,6,2,1,33,26,1,0,0,0,0,0
15063,서울특별시,11,은평구,11380,305850,555650,104,1571.0,12664000000.0,17,61,26,0,0,0,1,41,58,4,0,0,0,0,0
15064,서울특별시,11,은평구,11380,304750,555450,18,190.0,1031000000.0,9,9,0,0,0,0,5,13,0,0,0,0,0,0,0
15065,서울특별시,11,은평구,11380,303950,554450,52,788.0,7195000000.0,4,32,16,0,0,0,0,7,45,0,0,0,0,0,0
15066,서울특별시,11,은평구,11380,303250,553550,28,550.0,5582000000.0,4,10,14,0,0,0,0,4,10,14,0,0,0,0,0
15067,서울특별시,11,종로구,11110,307950,557650,6,347.0,2896000000.0,0,0,0,0,1,5,0,0,0,0,0,4,2,0,0
15068,서울특별시,11,종로구,11110,309350,552750,2,67.0,726000000.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
15069,서울특별시,11,종로구,11110,311350,554650,16,344.0,1228000000.0,0,9,3,2,1,1,5,7,4,0,0,0,0,0,0
15070,서울특별시,11,종로구,11110,309150,554750,6,372.0,3222000000.0,0,0,0,0,1,5,0,0,0,0,2,1,0,2,1
15071,서울특별시,11,종로구,11110,309850,556850,28,773.0,3756000000.0,0,0,20,7,1,0,0,7,18,2,1,0,0,0,0
15072,서울특별시,11,종로구,11110,308750,552750,135,1980.0,8551000000.0,31,100,4,0,0,0,40,93,2,0,0,0,0,0,0
15073,서울특별시,11,종로구,11110,308750,552650,44,675.0,3283000000.0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,0
15074,서울특별시,11,중구,11140,312250,551950,2,27.0,137000000.0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
15075,서울특별시,11,중구,11140,313150,550650,60,987.0,6658000000.0,3,45,12,0,0,0,0,22,38,0,0,0,0,0,0
15076,서울특별시,11,중구,11140,312850,551650,73,1298.0,9383000000.0,19,6,48,0,0,0,3,18,52,0,0,0,0,0,0
15077,서울특별시,11,중구,11140,312750,551250,55,1198.0,8978000000.0,1,33,10,10,0,1,1,6,35,12,0,1,0,0,0
15078,서울특별시,11,중랑구,11260,318850,553950,61,1229.0,5767000000.0,0,34,26,1,0,0,4,32,25,0,0,0,0,0,0
15079,서울특별시,11,중랑구,11260,318850,554550,15,165.0,720000000.0,6,9,0,0,0,0,6,9,0,0,0,0,0,0,0
15080,서울특별시,11,중랑구,11260,318750,554050,25,366.0,1944000000.0,0,25,0,0,0,0,2,23,0,0,0,0,0,0,0
15081,서울특별시,11,중랑구,11260,320350,554350,10,114.0,490000000.0,0,10,0,0,0,0,5,5,0,0,0,0,0,0,0
15082,서울특별시,11,중랑구,11260,319050,555950,34,633.0,2770000000.0,3,13,18,0,0,0,10,6,18,0,0,0,0,0,0
15083,서울특별시,11,중랑구,11260,318350,555550,4,77.0,408000000.0,0,2,2,0,0,0,0,1,3,0,0,0,0,0,0
15084,서울특별시,11,중랑구,11260,318450,556250,50,853.0,4850000000.0,6,28,16,0,0,0,0,22,28,0,0,0,0,0,0
15085,서울특별시,11,관악구,11620,306450,542350,78,1928.0,13328999999.999998,0,18,60,0,0,0,0,0,54,24,0,0,0,0,0
15086,서울특별시,11,관악구,11620,308650,541950,32,523.0,3133000000.0,2,22,8,0,0,0,2,13,17,0,0,0,0,0,0
15087,서울특별시,11,관악구,11620,308950,541350,158,2925.0,17567000000.0,2,102,52,2,0,0,4,43,110,1,0,0,0,0,0
15088,서울특별시,11,관악구,11620,306650,542250,6,76.0,718000000.0,4,1,1,0,0,0,2,0,4,0,0,0,0,0,0
15089,서울특별시,11,관악구,11620,308350,541650,20,357.0,1850000000.0,0,12,8,0,0,0,0,12,8,0,0,0,0,0,0
15090,서울특별시,11,관악구,11620,303250,542750,9,137.0,710000000.0,0,8,1,0,0,0,2,6,1,0,0,0,0,0,0
15091,서울특별시,11,관악구,11620,305050,542450,4,62.0,293000000.0,1,1,2,0,0,0,2,0,2,0,0,0,0,0,0
15092,서울특별시,11,관악구,11620,304150,540650,40,770.0,4282000000.0,0,30,7,3,0,0,2,10,28,0,0,0,0,0,0
15093,서울특별시,11,관악구,11620,305050,542850,7,147.0,787000000.0,0,2,5,0,0,0,2,0,5,0,0,0,0,0,0
15094,서울특별시,11,관악구,11620,304650,541650,15,280.0,1974000000.0,0,7,8,0,0,0,0,2,13,0,0,0,0,0,0
15095,서울특별시,11,관악구,11620,306050,542150,59,1078.0,5952000000.0,0,38,21,0,0,0,0,28,31,0,0,0,0,0,0
15096,서울특별시,11,관악구,11620,305650,541850,13,155.0,1504000000.0,8,4,1,0,0,0,0,3,9,1,0,0,0,0,0
15097,서울특별시,11,관악구,11620,305650,542650,55,774.0,4523000000.0,16,33,5,0,1,0,16,22,16,1,0,0,0,0,0
15098,서울특별시,11,광진구,11215,319650,549250,24,331.0,2210000000.0,3,19,2,0,0,0,2,15,7,0,0,0,0,0,0
15099,서울특별시,11,광진구,11215,319850,549150,112,1786.0,10904000000.0,24,48,39,1,0,0,10,41,60,1,0,0,0,0,0
15100,서울특별시,11,광진구,11215,319250,549450,39,702.0,4031000000.0,10,16,8,5,0,0,10,9,18,2,0,0,0,0,0
15101,서울특별시,11,광진구,11215,320050,549250,75,1950.0,13642000000.0,9,14,28,11,13,0,7,6,36,10,16,0,0,0,0
15102,서울특별시,11,광진구,11215,319550,550050,20,359.0,2133000000.0,0,14,6,0,0,0,1,3,16,0,0,0,0,0,0
15103,서울특별시,11,광진구,11215,320150,550050,27,960.0,10897000000.0,0,2,7,2,16,0,0,2,7,0,0,2,16,0,0
15104,서울특별시,11,광진구,11215,319150,550650,11,158.0,1003000000.0,5,5,1,0,0,0,0,6,5,0,0,0,0,0,0
15105,서울특별시,11,광진구,11215,318850,548150,6,111.0,1004000000.0,1,3,1,1,0,0,0,1,3,2,0,0,0,0,0
15106,서울특별시,11,광진구,11215,317850,549050,16,120.0,1366000000.0,13,3,0,0,0,0,0,13,3,0,0,0,0,0,0
15107,서울특별시,11,광진구,11215,319650,550750,4,77.0,514000000.0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0
15108,서울특별시,11,광진구,11215,319450,551450,55,1171.0,8285000000.0,1,20,34,0,0,0,0,8,39,8,0,0,0,0,0
15109,서울특별시,11,광진구,11215,319550,550950,36,679.0,4635000000.0,0,15,21,0,0,0,0,11,25,0,0,0,0,0,0
15110,서울특별시,11,광진구,11215,318350,549550,14,262.0,1959000000.0,4,2,6,2,0,0,0,4,8,2,0,0,0,0,0
15111,서울특별시,11,광진구,11215,317750,549750,20,379.0,2242000000.0,0,20,0,0,0,0,0,4,16,0,0,0,0,0,0
15112,서울특별시,11,구로구,11530,298850,543550,123,2291.0,13134000000.0,5,72,46,0,0,0,7,35,81,0,0,0,0,0,0
15113,서울특별시,11,구로구,11530,297850,545250,54,642.0,2744000000.0,3,51,0,0,0,0,20,34,0,0,0,0,0,0,0
15114,서울특별시,11,구로구,11530,297650,545150,33,483.0,2178000000.0,0,29,4,0,0,0,6,24,3,0,0,0,0,0,0
15115,서울특별시,11,구로구,11530,298050,544850,11,196.0,1263000000.0,0,8,3,0,0,0,0,0,11,0,0,0,0,0,0
15116,서울특별시,11,구로구,11530,299850,545250,4,68.0,504000000.0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
15117,서울특별시,11,구로구,11530,302050,543950,6,128.0,1122000000.0,0,2,4,0,0,0,0,0,3,3,0,0,0,0,0
15118,서울특별시,11,구로구,11530,302350,544050,21,463.0,2519000000.0,0,4,16,1,0,0,0,3,17,1,0,0,0,0,0
15119,서울특별시,11,구로구,11530,297650,543750,39,502.0,2650000000.0,9,24,6,0,0,0,11,23,5,0,0,0,0,0,0
15120,서울특별시,11,구로구,11530,297450,544150,26,298.0,1334000000.0,1,25,0,0,0,0,16,8,2,0,0,0,0,0,0
15121,서울특별시,11,구로구,11530,295750,544050,89,1366.0,8339000000.0,2,68,19,0,0,0,0,57,32,0,0,0,0,0,0
15122,서울특별시,11,구로구,11530,296250,543350,91,2234.0,13379000000.000002,0,38,36,16,1,0,0,6,78,6,1,0,0,0,0
15123,서울특별시,11,구로구,11530,295950,543150,27,353.0,1920000000.0,4,23,0,0,0,0,4,23,0,0,0,0,0,0,0
15124,서울특별시,11,금천구,11545,303450,541150,64,1160.0,6268000000.0,0,58,5,1,0,0,1,34,29,0,0,0,0,0,0
15125,서울특별시,11,금천구,11545,303250,541350,47,925.0,4927000000.0,0,27,20,0,0,0,0,17,30,0,0,0,0,0,0
15126,서울특별시,11,금천구,11545,303450,541750,24,444.0,2739000000.0,0,16,8,0,0,0,0,5,19,0,0,0,0,0,0
15127,서울특별시,11,금천구,11545,303950,540350,75,1082.0,4431000000.0,1,64,8,2,0,0,30,35,10,0,0,0,0,0,0
15128,서울특별시,11,금천구,11545,303350,538350,120,2401.0,15246000000.0,0,68,52,0,0,0,0,13,107,0,0,0,0,0,0
15129,서울특별시,11,노원구,11350,316450,563850,48,826.0,4070000000.0,2,38,8,0,0,0,4,34,10,0,0,0,0,0,0
15130,서울특별시,11,노원구,11350,318250,562650,82,1333.0,6455000000.0,9,57,15,1,0,0,12,54,16,0,0,0,0,0,0
15131,서울특별시,11,노원구,11350,319250,561250,41,671.0,3144000000.0,1,35,5,0,0,0,6,32,3,0,0,0,0,0,0
15132,서울특별시,11,도봉구,11320,316150,564050,9,101.0,424000000.0,0,9,0,0,0,0,7,2,0,0,0,0,0,0,0
15133,서울특별시,11,도봉구,11320,315150,563350,59,838.0,4571000000.0,10,45,4,0,0,0,10,35,14,0,0,0,0,0,0
15134,서울특별시,11,도봉구,11320,314850,563550,80,1157.0,4527000000.0,0,80,0,0,0,0,25,55,0,0,0,0,0,0,0
15135,서울특별시,11,도봉구,11320,314950,563350,88,1471.0,7770000000.0,3,59,26,0,0,0,11,45,32,0,0,0,0,0,0
15136,서울특별시,11,도봉구,11320,316150,562550,24,300.0,1601000000.0,0,24,0,0,0,0,9,7,8,0,0,0,0,0,0
15137,서울특별시,11,도봉구,11320,313950,561150,9,178.0,768000000.0,0,5,4,0,0,0,0,9,0,0,0,0,0,0,0
15138,서울특별시,11,도봉구,11320,315050,561350,38,584.0,2963000000.0,0,37,1,0,0,0,6,22,10,0,0,0,0,0,0
15139,서울특별시,11,동대문구,11230,317550,551650,28,646.0,4466000000.0,0,2,26,0,0,0,0,1,27,0,0,0,0,0,0
15140,서울특별시,11,동대문구,11230,316550,554150,18,205.0,1195000000.0,4,14,0,0,0,0,5,11,2,0,0,0,0,0,0
15141,서울특별시,11,동대문구,11230,316450,553550,26,425.0,2363000000.0,2,23,0,1,0,0,4,11,10,1,0,0,0,0,0
15142,서울특별시,11,동대문구,11230,316650,553550,25,481.0,3423000000.0,0,18,7,0,0,0,0,0,25,0,0,0,0,0,0
15143,서울특별시,11,동대문구,11230,317650,554150,25,481.0,2867000000.0,3,10,12,0,0,0,3,4,18,0,0,0,0,0,0
15144,서울특별시,11,동대문구,11230,317650,555050,47,502.0,3167000000.0,23,24,0,0,0,0,12,28,7,0,0,0,0,0,0
15145,서울특별시,11,동대문구,11230,318350,553850,3,33.0,188000000.0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0
15146,서울특별시,11,동작구,11590,306150,545650,51,757.0,8576000000.0,0,47,4,0,0,0,0,0,34,17,0,0,0,0,0
15147,서울특별시,11,동작구,11590,305950,545350,6,68.0,821000000.0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0
15148,서울특별시,11,동작구,11590,309550,542250,136,2684.0,23545000000.0,0,49,86,1,0,0,0,10,95,31,0,0,0,0,0
15149,서울특별시,11,동작구,11590,309850,542550,20,295.0,2575000000.0,5,14,1,0,0,0,0,6,13,1,0,0,0,0,0
15150,서울특별시,11,동작구,11590,309850,542450,21,262.0,2124000000.0,0,20,1,0,0,0,0,15,5,1,0,0,0,0,0
15151,서울특별시,11,동작구,11590,309050,542650,60,898.0,7023000000.0,4,51,5,0,0,0,0,29,29,2,0,0,0,0,0
15152,서울특별시,11,동작구,11590,307150,544750,12,310.0,2741000000.0,0,0,9,3,0,0,0,0,2,10,0,0,0,0,0
15153,서울특별시,11,동작구,11590,305650,545050,32,727.0,4623000000.0,0,2,30,0,0,0,0,0,32,0,0,0,0,0,0
15154,서울특별시,11,동작구,11590,307250,545150,6,76.0,442000000.0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0
15155,서울특별시,11,마포구,11440,305850,549750,7,232.0,1663000000.0,0,0,6,0,0,1,0,0,0,6,1,0,0,0,0
15156,서울특별시,11,마포구,11440,306950,550850,8,72.0,921000000.0,4,4,0,0,0,0,0,3,5,0,0,0,0,0,0
