,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,HOUS,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60_O
252,서울특별시,11,양천구,11470,298050,547450,213.92,707.53,165.43,112.07,91.53,128.08,135.77,74.65
253,서울특별시,11,양천구,11470,300050,550350,16.53,21.38,3.27,4.28,3.38,3.4,3.85,3.2
254,서울특별시,11,양천구,11470,297950,546750,320.94,567.56,118.23,80.79,81.05,107.85,96.65,82.99
255,서울특별시,11,양천구,11470,297850,546150,132.11,443.41,110.85,69.97,81.6,80.54,68.04,32.41
256,서울특별시,11,양천구,11470,300250,548350,248.0,853.54,276.25,80.99,110.17,215.54,117.92,52.67
257,서울특별시,11,양천구,11470,301450,548750,98.0,354.47,90.73,42.31,23.07,86.35,71.18,40.83
258,서울특별시,11,양천구,11470,300250,550150,18.0,62.64,9.52,12.76,10.16,9.9,11.58,8.72
259,서울특별시,11,양천구,11470,300050,550050,355.0,1237.57,279.63,197.53,167.98,249.47,226.81,116.15
260,서울특별시,11,양천구,11470,297350,546750,158.0,528.13,133.76,61.03,122.68,88.58,51.77,70.31
261,서울특별시,11,양천구,11470,299350,546050,168.0,573.46,189.48,36.0,96.94,127.44,57.18,66.42
262,서울특별시,11,양천구,11470,298950,546150,129.0,455.0,118.82,52.56,38.39,115.53,83.19,46.51
263,서울특별시,11,양천구,11470,298050,545650,336.0,1043.76,303.72,147.47,370.13,106.74,46.99,68.71
264,서울특별시,11,양천구,11470,301550,548850,72.0,253.93,79.53,24.35,19.73,70.78,37.47,22.07
265,서울특별시,11,양천구,11470,300350,548750,96.0,327.51,120.27,21.04,47.5,91.4,29.92,17.38
266,서울특별시,11,종로구,11110,310250,553550,43.1,92.21,17.02,12.52,13.01,15.61,14.03,20.02
267,서울특별시,11,종로구,11110,309250,553350,146.82,361.3,58.75,51.19,52.42,51.26,66.87,80.81
268,서울특별시,11,종로구,11110,312950,552950,304.32,482.58,99.07,61.03,90.23,84.2,79.3,68.75
269,서울특별시,11,종로구,11110,310550,552850,5.48,13.24,0.8,2.84,1.88,2.44,1.88,3.4
270,서울특별시,11,종로구,11110,309050,553850,17.93,45.17,10.66,4.18,6.4,8.1,6.8,9.03
271,서울특별시,11,종로구,11110,309150,553750,48.99,107.28,24.92,12.3,15.89,19.61,10.95,23.61
272,서울특별시,11,종로구,11110,308650,554650,27.2,69.44,14.08,5.6,6.24,13.76,12.48,17.28
273,서울특별시,11,종로구,11110,311650,554650,150.36,335.78,70.04,58.44,66.64,59.25,42.65,38.76
274,서울특별시,11,종로구,11110,312750,553250,167.61,378.48,93.09,56.09,60.67,72.5,56.4,39.73
275,서울특별시,11,종로구,11110,309150,555250,30.56,77.09,14.14,6.8,11.04,14.19,13.08,17.84
276,서울특별시,11,종로구,11110,308750,554750,6.8,17.36,3.52,1.4,1.56,3.44,3.12,4.32
277,서울특별시,11,종로구,11110,310250,554550,16.47,40.95,7.2,4.23,6.12,7.74,6.48,9.18
278,서울특별시,11,종로구,11110,308850,556650,35.85,90.75,17.61,9.84,8.96,15.73,18.59,20.02
279,서울특별시,11,종로구,11110,308950,557350,16.94,42.53,8.8,4.27,5.63,8.66,6.72,8.45
280,서울특별시,11,영등포구,11560,303250,543950,97.58,121.9,27.25,19.01,25.19,19.14,16.95,14.36
281,서울특별시,11,영등포구,11560,303350,548550,237.12,311.98,52.41,59.73,60.67,44.1,44.56,50.51
282,서울특별시,11,영등포구,11560,303050,548850,54.19,49.16,2.49,11.63,9.04,4.82,6.07,15.11
283,서울특별시,11,영등포구,11560,302850,544250,24.6,15.96,2.94,2.94,3.45,2.88,1.89,1.86
284,서울특별시,11,영등포구,11560,302850,544650,72.06,79.95,18.89,9.03,15.44,11.82,10.32,14.45
285,서울특별시,11,영등포구,11560,304250,544750,66.52,150.64,27.18,22.63,27.57,23.74,23.23,26.29
286,서울특별시,11,영등포구,11560,302750,543450,137.0,365.3,86.34,56.46,68.44,67.73,50.28,36.05
287,서울특별시,11,영등포구,11560,303650,545150,341.54,454.29,82.96,58.26,74.89,78.47,62.03,97.68
288,서울특별시,11,영등포구,11560,303650,544550,25.5,51.9,10.99,6.86,9.16,8.3,7.28,9.31
289,서울특별시,11,영등포구,11560,304650,545050,11.04,35.19,6.78,4.58,5.14,6.88,4.8,7.01
290,서울특별시,11,종로구,11110,309550,552650,120.0,288.46,43.15,49.48,68.88,47.84,34.27,44.84
291,서울특별시,11,영등포구,11560,304250,546150,247.88,339.98,55.05,55.36,58.84,54.0,60.04,56.69
292,서울특별시,11,영등포구,11560,303050,547050,47.92,108.8,17.26,14.53,17.82,18.17,18.11,22.91
293,서울특별시,11,영등포구,11560,302850,548050,24.32,57.16,11.06,10.46,12.22,6.76,6.76,9.9
294,서울특별시,11,영등포구,11560,303550,547850,120.42,297.27,61.38,52.68,67.59,56.07,33.11,26.44
295,서울특별시,11,영등포구,11560,303250,547650,21.28,54.68,12.4,4.86,10.49,7.55,7.65,11.73
296,서울특별시,11,영등포구,11560,305350,546250,6.08,5.3,0.97,0.73,1.05,0.82,0.86,0.87
297,서울특별시,11,영등포구,11560,303950,546950,13.68,25.54,2.8,4.04,3.76,4.52,5.3,5.12
298,서울특별시,11,영등포구,11560,302650,548450,1.52,4.59,0.83,0.86,0.81,0.91,0.65,0.53
299,서울특별시,11,영등포구,11560,302350,547850,108.0,337.7,64.94,47.04,70.12,47.06,51.66,56.88
300,서울특별시,11,영등포구,11560,302650,548150,274.0,856.61,238.28,90.39,155.41,171.57,120.46,80.5
301,서울특별시,11,영등포구,11560,301450,547450,84.0,260.21,48.27,42.98,51.29,34.93,49.41,33.33
302,서울특별시,11,영등포구,11560,301550,547250,150.0,464.37,96.29,50.84,130.63,64.64,53.64,68.33
303,서울특별시,11,영등포구,11560,301850,546650,200.0,614.87,144.88,71.59,159.0,88.46,78.9,72.04
304,서울특별시,11,동대문구,11230,315850,554150,136.08,313.9,48.32,41.04,48.2,51.06,62.9,62.38
305,서울특별시,11,동대문구,11230,317050,555650,164.9,361.16,61.82,116.09,57.99,41.42,28.65,55.19
306,서울특별시,11,동대문구,11230,314550,553150,84.25,123.04,19.22,14.28,17.76,21.31,20.36,30.11
307,서울특별시,11,동대문구,11230,316450,554250,152.25,230.32,41.86,36.45,39.6,38.91,33.5,40.0
308,서울특별시,11,동대문구,11230,317850,555850,155.64,434.72,112.51,38.69,133.71,61.2,38.81,49.8
309,서울특별시,11,동대문구,11230,317050,555550,76.8,141.43,19.02,56.44,19.89,13.95,13.96,18.17
310,서울특별시,11,동대문구,11230,317050,552950,153.28,547.12,129.12,56.7,111.44,93.71,76.65,79.5
311,서울특별시,11,동대문구,11230,317950,551850,256.0,815.64,160.45,116.03,128.11,143.94,139.22,127.89
312,서울특별시,11,동대문구,11230,318350,553550,119.76,317.44,66.27,41.79,55.43,56.9,54.88,42.17
313,서울특별시,11,동대문구,11230,317750,552650,55.2,53.5,11.7,7.7,9.7,9.9,7.4,7.1
314,서울특별시,11,동대문구,11230,315250,553650,17.47,32.05,4.4,3.92,3.88,4.74,6.71,8.4
315,서울특별시,11,동대문구,11230,317850,553450,120.28,242.13,52.49,26.19,40.18,46.79,37.14,39.34
316,서울특별시,11,동대문구,11230,316550,553250,27.64,21.24,4.56,2.48,4.56,4.12,2.24,3.28
317,서울특별시,11,동대문구,11230,314750,553850,249.68,837.15,236.59,100.98,182.31,150.23,71.97,95.07
318,서울특별시,11,동대문구,11230,315950,553850,375.0,1403.48,193.51,162.52,188.84,177.5,276.1,405.01
319,서울특별시,11,동대문구,11230,318150,553750,327.0,1195.29,313.31,115.06,195.88,240.99,174.44,155.61
320,서울특별시,11,금천구,11545,302950,541250,241.28,613.66,109.71,102.55,117.49,110.44,102.68,70.79
321,서울특별시,11,금천구,11545,302750,540550,75.59,109.38,24.37,15.72,19.71,21.35,14.18,14.05
322,서울특별시,11,금천구,11545,302950,541850,100.21,159.7,29.88,21.58,26.8,34.15,24.78,22.51
323,서울특별시,11,금천구,11545,303450,538450,178.08,299.6,63.64,42.77,46.08,52.64,53.92,40.55
324,서울특별시,11,금천구,11545,303050,540750,227.49,243.78,51.92,34.36,39.92,50.26,33.42,33.9
325,서울특별시,11,서대문구,11410,307850,553350,19.5,32.1,4.92,2.28,4.38,5.64,4.98,9.9
326,서울특별시,11,서대문구,11410,307650,553550,20.83,29.35,5.09,3.89,4.85,4.33,4.62,6.57
327,서울특별시,11,서대문구,11410,307050,554950,63.79,91.87,14.01,10.46,13.14,14.11,15.48,24.67
328,서울특별시,11,서대문구,11410,306850,553950,217.2,523.68,115.59,51.5,113.91,94.05,69.73,78.9
329,서울특별시,11,금천구,11545,302850,540150,34.79,59.37,9.12,10.02,10.2,9.04,10.46,10.53
330,서울특별시,11,서대문구,11410,306950,551250,67.43,91.05,9.19,37.91,10.9,5.1,12.47,15.48
331,서울특별시,11,서대문구,11410,306350,552850,74.8,101.5,23.6,6.99,13.68,20.54,12.54,24.15
332,서울특별시,11,서대문구,11410,306050,552750,68.75,139.28,26.33,14.21,23.21,24.34,18.49,32.7
333,서울특별시,11,서대문구,11410,306850,552550,13.68,21.48,3.12,2.52,3.36,3.88,3.32,5.28
334,서울특별시,11,서대문구,11410,307350,556150,125.15,275.44,62.65,26.78,50.63,51.44,42.79,41.15
335,서울특별시,11,서대문구,11410,307150,555350,52.36,68.06,14.08,6.51,13.28,10.43,9.32,14.44
336,서울특별시,11,서대문구,11410,304650,553750,146.27,459.24,118.77,47.38,87.68,89.39,52.16,63.86
337,서울특별시,11,서대문구,11410,305850,553050,14.96,42.41,8.93,4.48,7.06,7.4,6.09,8.45
338,서울특별시,11,서대문구,11410,304650,553950,217.08,565.82,138.03,66.7,109.03,108.78,70.48,72.8
339,서울특별시,11,서대문구,11410,306950,555850,36.63,71.63,13.74,7.67,11.28,12.33,11.95,14.66
340,서울특별시,11,금천구,11545,301850,542050,4.42,19.32,1.96,6.16,4.06,2.36,2.62,2.16
341,서울특별시,11,금천구,11545,303550,538850,19.0,85.15,17.25,11.62,15.85,14.89,10.74,14.8
342,서울특별시,11,금천구,11545,302350,540450,90.0,416.54,69.23,48.7,68.85,66.22,62.76,100.78
343,서울특별시,11,금천구,11545,304550,539450,188.0,858.75,166.59,121.99,102.27,166.62,166.72,134.56
344,서울특별시,11,금천구,11545,303550,538050,12.0,54.09,11.04,8.0,6.99,11.05,8.44,8.57
345,서울특별시,11,서대문구,11410,307850,551350,13.24,10.68,1.64,2.3,2.04,1.34,1.46,1.9
346,서울특별시,11,서대문구,11410,304650,553050,37.4,48.96,10.45,6.07,7.43,8.81,7.53,8.67
347,서울특별시,11,서대문구,11410,305550,553850,17.74,50.97,11.69,6.98,8.37,9.39,6.6,7.94
348,서울특별시,11,서대문구,11410,309050,551650,5.61,11.24,1.96,1.95,1.98,1.52,1.47,2.36
349,서울특별시,11,서대문구,11410,306250,553850,8.0,26.68,4.68,3.3,3.86,4.36,5.16,5.32
350,서울특별시,11,서대문구,11410,307450,554550,291.0,964.5,250.97,84.13,166.47,214.93,131.76,116.24
351,서울특별시,11,도봉구,11320,315250,562350,186.06,372.58,73.14,52.65,54.3,62.83,60.37,69.29
352,서울특별시,11,도봉구,11320,315550,562450,69.54,172.24,31.84,30.13,25.93,28.51,30.76,25.07
353,서울특별시,11,도봉구,11320,314650,563350,250.3,509.63,112.94,63.99,92.47,80.03,75.67,84.53
354,서울특별시,11,도봉구,11320,315350,559650,246.91,289.97,70.14,36.08,45.81,52.07,37.61,48.26
355,서울특별시,11,도봉구,11320,316050,560550,5.06,10.64,1.76,2.22,2.2,1.48,1.34,1.64
356,서울특별시,11,도봉구,11320,315250,560850,170.53,265.82,47.76,48.12,51.9,35.39,39.89,42.76
357,서울특별시,11,도봉구,11320,315050,559950,242.29,724.01,154.46,108.02,118.95,118.33,126.67,97.58
358,서울특별시,11,도봉구,11320,316150,563850,383.05,741.73,146.73,102.0,133.99,96.56,120.48,141.97
359,서울특별시,11,도봉구,11320,315650,559750,2.53,5.34,1.12,0.67,0.64,0.96,0.99,0.96
360,서울특별시,11,도봉구,11320,315750,565850,4.35,5.35,0.78,0.6,0.52,0.87,1.09,1.49
361,서울특별시,11,도봉구,11320,314450,562950,45.06,148.51,29.75,16.37,19.4,25.75,16.0,41.24
362,서울특별시,11,도봉구,11320,315750,564550,116.44,188.62,34.6,25.74,27.97,30.88,34.08,35.35
363,서울특별시,11,도봉구,11320,315850,564450,145.51,452.89,55.05,71.08,56.41,44.78,129.41,96.16
364,서울특별시,11,도봉구,11320,315550,562250,50.12,151.21,27.87,26.47,22.56,25.24,26.38,22.69
365,서울특별시,11,도봉구,11320,315150,560450,250.66,779.67,201.29,91.21,175.54,136.35,86.26,89.02
366,서울특별시,11,도봉구,11320,315050,562250,73.25,192.86,39.47,25.96,23.45,36.93,34.11,32.94
367,서울특별시,11,도봉구,11320,315250,562050,276.66,859.38,217.62,104.42,191.92,162.76,82.49,100.17
368,서울특별시,11,용산구,11170,309650,548650,18.8,26.6,3.15,4.0,3.55,4.8,4.45,6.65
369,서울특별시,11,용산구,11170,311750,547150,84.42,111.93,18.06,19.11,25.83,16.8,13.23,18.9
370,서울특별시,11,용산구,11170,312050,549550,114.0,222.22,36.56,28.38,48.58,37.9,32.52,38.28
371,서울특별시,11,용산구,11170,311350,547250,188.53,407.67,81.7,42.11,80.24,78.27,49.0,76.35
372,서울특별시,11,용산구,11170,311050,547050,3.77,5.33,1.39,0.53,1.14,1.07,0.49,0.71
373,서울특별시,11,용산구,11170,308350,549150,114.55,198.92,32.9,28.61,35.64,36.27,30.0,35.5
374,서울특별시,11,용산구,11170,308350,547350,104.94,320.23,41.59,35.69,44.36,54.43,52.27,91.89
375,서울특별시,11,용산구,11170,308050,548650,13.2,16.06,2.92,2.18,2.91,2.29,2.84,2.92
376,서울특별시,11,용산구,11170,308950,547550,3.57,5.36,0.69,0.7,0.81,0.8,0.95,1.41
377,서울특별시,11,용산구,11170,312350,549350,49.0,146.4,22.47,20.41,37.54,24.48,14.17,27.33
378,서울특별시,11,용산구,11170,309750,546550,106.0,324.7,68.07,27.16,51.96,61.71,50.19,65.61
379,서울특별시,11,용산구,11170,310250,546850,60.0,181.47,42.67,13.89,44.38,35.76,24.23,20.54
380,서울특별시,11,강서구,11500,297950,551150,141.91,298.35,71.76,38.5,58.44,50.77,40.7,38.18
381,서울특별시,11,강서구,11500,297950,548550,239.34,507.52,102.98,94.35,109.34,74.92,75.65,50.28
382,서울특별시,11,강서구,11500,298250,548950,252.51,638.36,131.27,106.72,152.5,82.37,91.29,74.21
383,서울특별시,11,강서구,11500,298450,548850,227.82,541.85,105.91,84.21,112.43,74.65,89.11,75.54
384,서울특별시,11,강서구,11500,297850,548850,114.34,330.64,75.12,49.56,52.76,56.82,51.3,45.08
385,서울특별시,11,강서구,11500,297450,550650,114.18,199.78,64.02,18.12,30.59,45.23,21.62,20.2
386,서울특별시,11,마포구,11440,306750,549950,155.52,191.88,34.92,24.12,32.4,26.28,32.04,42.12
387,서울특별시,11,마포구,11440,305050,550750,182.28,438.04,87.88,64.79,100.82,66.0,66.66,51.89
388,서울특별시,11,강서구,11500,299450,548350,77.61,96.25,16.18,16.44,16.68,13.32,19.01,14.62
389,서울특별시,11,강서구,11500,298250,548050,26.61,16.0,2.22,3.24,2.95,2.08,2.86,2.65
390,서울특별시,11,마포구,11440,307150,549150,26.64,26.74,3.02,3.84,5.79,4.38,3.19,6.52
391,서울특별시,11,마포구,11440,306050,550650,16.0,27.08,2.33,9.43,5.31,2.99,3.26,3.76
392,서울특별시,11,강서구,11500,294250,554250,59.3,53.5,7.9,5.4,7.0,8.6,11.1,13.5
393,서울특별시,11,마포구,11440,306250,549650,108.48,257.28,63.06,29.22,45.42,45.3,33.72,40.56
394,서울특별시,11,마포구,11440,304150,549750,145.1,343.37,69.9,46.08,73.86,55.92,45.89,51.72
395,서울특별시,11,마포구,11440,304950,551550,113.84,152.9,26.33,31.91,36.02,19.61,17.67,21.36
396,서울특별시,11,마포구,11440,305050,550450,24.5,26.55,3.85,8.05,6.15,3.1,2.05,3.35
397,서울특별시,11,마포구,11440,304850,550550,121.36,168.41,11.63,50.8,32.7,25.5,16.0,31.78
398,서울특별시,11,마포구,11440,304550,550750,68.0,105.88,19.3,21.0,24.02,17.61,11.87,12.08
399,서울특별시,11,마포구,11440,304050,550050,110.0,234.34,42.65,33.31,37.91,38.05,43.54,38.88
400,서울특별시,11,마포구,11440,304350,550550,72.44,141.04,22.19,27.21,27.7,19.29,23.74,20.91
401,서울특별시,11,마포구,11440,304750,550650,32.0,42.95,5.61,12.15,9.57,5.07,3.79,6.76
402,서울특별시,11,마포구,11440,303550,551950,161.86,465.18,145.29,39.93,100.07,102.87,43.27,33.75
403,서울특별시,11,강서구,11500,295450,551750,165.74,292.36,52.57,52.16,57.48,40.35,43.11,46.69
404,서울특별시,11,강서구,11500,297850,552750,45.28,98.45,20.8,10.96,15.2,19.9,13.6,17.99
405,서울특별시,11,마포구,11440,303350,552050,6.0,5.33,1.1,0.7,1.33,0.87,0.73,0.6
406,서울특별시,11,마포구,11440,303650,551250,24.0,26.78,6.29,3.47,5.4,4.14,3.92,3.56
407,서울특별시,11,마포구,11440,304050,550350,16.64,28.04,3.48,5.64,5.91,5.01,3.87,4.13
408,서울특별시,11,마포구,11440,305850,551050,24.42,21.34,2.85,6.01,4.49,2.21,2.39,3.39
409,서울특별시,11,강서구,11500,295850,550350,4.84,5.31,1.4,0.89,0.65,1.09,0.65,0.63
410,서울특별시,11,강서구,11500,298850,552050,528.0,1721.12,245.45,310.39,129.12,259.97,310.51,465.68
411,서울특별시,11,강서구,11500,299450,549550,118.0,372.05,86.52,48.1,45.44,74.25,81.31,36.43
412,서울특별시,11,강서구,11500,299250,548950,31.84,88.8,23.59,10.09,18.16,14.4,12.6,9.96
413,서울특별시,11,강서구,11500,297350,549850,84.0,259.48,46.81,49.06,43.91,42.24,43.6,33.86
414,서울특별시,11,강서구,11500,299750,551450,89.0,287.7,50.95,38.23,30.15,58.55,56.75,53.07
415,서울특별시,11,마포구,11440,303150,552450,140.0,418.1,115.89,43.22,131.23,62.08,29.08,36.6
416,서울특별시,11,마포구,11440,305450,549650,69.0,206.36,38.42,29.05,36.85,28.37,34.72,38.95
417,서울특별시,11,성북구,11290,311550,555550,40.53,60.54,9.84,4.77,7.57,10.52,9.04,18.8
418,서울특별시,11,성북구,11290,312050,555650,2.13,5.39,0.59,0.49,0.75,0.8,0.97,1.79
419,서울특별시,11,성북구,11290,312450,554850,91.49,274.22,57.18,38.28,58.61,46.54,36.62,36.99
420,서울특별시,11,성북구,11290,313750,553450,205.6,306.89,60.45,36.96,64.62,45.85,45.47,53.54
421,서울특별시,11,성북구,11290,313250,555250,116.77,191.86,30.31,30.04,35.86,29.55,28.43,37.67
422,서울특별시,11,성북구,11290,313350,554450,145.62,325.91,55.21,66.03,72.75,42.34,41.35,48.23
423,서울특별시,11,성북구,11290,313550,553950,170.98,278.71,58.2,38.77,52.42,51.62,38.45,39.25
424,서울특별시,11,성북구,11290,314050,553650,82.72,237.65,45.64,23.22,39.45,37.2,33.06,59.08
425,서울특별시,11,성북구,11290,314050,554350,79.4,116.34,23.49,25.0,20.72,12.86,13.71,20.56
426,서울특별시,11,성북구,11290,313650,555450,32.79,112.81,23.11,15.62,26.64,18.63,15.02,13.79
427,서울특별시,11,성북구,11290,313050,557250,42.79,141.16,29.77,20.16,25.83,22.27,21.28,21.85
428,서울특별시,11,성북구,11290,313750,555950,54.72,64.08,11.64,8.28,10.68,10.68,9.84,12.96
429,서울특별시,11,성북구,11290,314550,556550,118.0,148.13,20.72,21.55,21.27,23.51,30.96,30.12
430,서울특별시,11,성북구,11290,314150,557050,180.0,540.65,111.3,92.79,106.06,79.74,69.1,81.66
431,서울특별시,11,성북구,11290,315350,554950,29.89,37.45,7.07,4.97,5.88,6.51,5.11,7.91
432,서울특별시,11,성북구,11290,314850,555150,234.3,799.9,211.75,78.47,156.03,149.31,93.99,110.35
433,서울특별시,11,성북구,11290,314950,555550,28.1,44.04,9.34,6.63,7.12,7.12,6.59,7.24
434,서울특별시,11,성북구,11290,316650,557650,128.39,218.76,39.11,28.79,35.14,38.88,36.94,39.9
435,서울특별시,11,성북구,11290,316350,557150,41.16,111.27,26.31,14.52,19.83,16.88,17.25,16.48
436,서울특별시,11,성북구,11290,316150,556450,9.36,10.72,1.54,1.56,2.02,1.94,1.48,2.18
437,서울특별시,11,성북구,11290,316950,557550,54.48,162.55,33.34,21.05,26.3,26.42,28.8,26.64
438,서울특별시,11,성북구,11290,314650,554050,9.66,11.53,1.57,4.77,1.53,0.96,1.05,1.65
439,서울특별시,11,성북구,11290,313950,554950,4.58,5.36,0.89,0.84,1.11,0.79,0.79,0.94
440,서울특별시,11,성북구,11290,315450,556950,175.93,603.39,100.19,112.64,97.18,88.7,100.53,104.15
441,서울특별시,11,성북구,11290,317850,557150,88.0,305.74,72.79,45.61,42.37,63.59,58.88,22.5
442,서울특별시,11,성북구,11290,314050,554550,155.0,529.61,133.05,79.58,158.96,72.04,49.19,36.79
443,서울특별시,11,성북구,11290,312550,557350,264.0,928.36,164.35,124.98,147.69,134.78,159.32,197.24
444,서울특별시,11,중구,11140,309450,551350,78.0,180.66,4.61,18.46,34.0,48.91,31.34,43.34
445,서울특별시,11,동대문구,11230,314850,552550,3.92,5.34,1.11,0.57,0.97,0.92,0.71,1.06
446,서울특별시,11,성북구,11290,313950,553450,7.84,10.68,1.7,1.64,2.34,1.5,1.24,2.26
