,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,HOUS,POP,CLSS
420,서울특별시,11,종로구,11110,309250,556450,10.96,26.64,3
421,서울특별시,11,중랑구,11260,320650,557350,9.73,20.17,4
422,서울특별시,11,중구,11140,312450,549850,180.0,407.77,6
423,서울특별시,11,광진구,11215,319350,547750,164.64,770.95,6
424,서울특별시,11,성동구,11200,313550,550150,31.36,76.04,4
425,서울특별시,11,성북구,11290,311650,556650,66.19,176.4,3
426,서울특별시,11,종로구,11110,310550,553050,6.85,16.55,4
427,서울특별시,11,도봉구,11320,315950,562150,95.0,309.43,6
428,서울특별시,11,용산구,11170,311150,547750,24.54,61.83,6
429,서울특별시,11,광진구,11215,320050,548550,310.0,1519.45,7
430,서울특별시,11,동대문구,11230,314550,553250,7.32,10.7,2
431,서울특별시,11,성북구,11290,312450,554550,17.37,58.68,5
432,서울특별시,11,은평구,11380,305650,560550,52.0,197.46,4
433,서울특별시,11,성동구,11200,315450,551250,12.7,18.07,3
434,서울특별시,11,서대문구,11410,304750,552650,8.61,15.16,3
435,서울특별시,11,성북구,11290,311850,555350,21.3,53.9,8
436,서울특별시,11,성북구,11290,311750,556650,48.47,138.71,2
437,서울특별시,11,노원구,11350,319150,560750,23.1,61.46,5
438,서울특별시,11,도봉구,11320,316250,561950,102.0,326.42,5
439,서울특별시,11,종로구,11110,309150,556750,114.0,288.6,6
440,서울특별시,11,은평구,11380,306150,560050,571.0,2200.95,5
441,서울특별시,11,종로구,11110,308550,557450,4.0,10.41,8
442,서울특별시,11,용산구,11170,312850,548250,39.97,95.18,9
443,서울특별시,11,용산구,11170,309250,546750,65.0,199.73,10
444,서울특별시,11,마포구,11440,303750,552650,149.0,462.39,6
445,서울특별시,11,은평구,11380,305650,560650,24.0,91.17,4
446,서울특별시,11,노원구,11350,318950,558050,308.74,905.3,5
447,서울특별시,11,성동구,11200,316450,550050,239.84,842.88,4
448,서울특별시,11,광진구,11215,320150,548850,176.32,849.34,6
449,서울특별시,11,광진구,11215,317650,548150,8.64,10.7,4
450,서울특별시,11,강북구,11305,316050,558550,230.54,799.0,3
451,서울특별시,11,노원구,11350,318150,561350,258.0,778.55,6
452,서울특별시,11,용산구,11170,311050,547950,8.94,10.68,5
453,서울특별시,11,성북구,11290,312650,555050,320.0,1118.23,5
454,서울특별시,11,성동구,11200,315750,549750,27.67,21.38,3
455,서울특별시,11,종로구,11110,313750,552950,6.0,14.73,1
456,서울특별시,11,중구,11140,309450,551350,78.0,180.66,4
457,서울특별시,11,도봉구,11320,315250,562750,42.85,66.21,4
458,서울특별시,11,노원구,11350,317050,561450,158.0,459.18,5
459,서울특별시,11,노원구,11350,317250,562850,240.0,738.45,5
460,서울특별시,11,동대문구,11230,317850,554150,41.0,150.58,4
461,서울특별시,11,성동구,11200,317450,549350,3.79,5.3,5
462,서울특별시,11,노원구,11350,318150,560450,319.0,999.77,3
463,서울특별시,11,종로구,11110,308750,554050,1.37,3.4,4
464,서울특별시,11,동대문구,11230,318050,555650,124.0,445.96,4
465,서울특별시,11,노원구,11350,318450,561150,180.0,546.2,6
466,서울특별시,11,노원구,11350,315850,559450,119.0,344.69,4
467,서울특별시,11,도봉구,11320,316050,564350,5.29,5.32,2
468,서울특별시,11,노원구,11350,317450,561550,176.0,507.26,4
469,서울특별시,11,용산구,11170,308650,547050,70.0,216.02,9
470,서울특별시,11,노원구,11350,316850,563550,183.05,480.15,4
471,서울특별시,11,노원구,11350,317750,562650,150.0,461.71,5
472,서울특별시,11,종로구,11110,308450,553150,176.0,434.76,6
473,서울특별시,11,도봉구,11320,316250,562850,82.0,286.69,8
474,서울특별시,11,광진구,11215,320350,549450,24.0,114.25,7
475,서울특별시,11,성북구,11290,313850,556250,8.76,16.02,5
476,서울특별시,11,강북구,11305,313450,557650,69.0,240.94,2
477,서울특별시,11,용산구,11170,307350,548650,261.0,763.21,6
478,서울특별시,11,광진구,11215,320750,548950,133.0,628.86,6
479,서울특별시,11,중랑구,11260,321250,555450,74.0,342.43,4
480,서울특별시,11,성북구,11290,314750,554850,11.58,40.98,4
481,서울특별시,11,노원구,11350,318350,562250,203.0,612.38,5
482,서울특별시,11,용산구,11170,310850,546750,78.0,238.55,10
483,서울특별시,11,도봉구,11320,315950,565450,3.09,5.33,2
484,서울특별시,11,용산구,11170,308850,547350,3.78,11.36,2
485,서울특별시,11,중구,11140,309150,551250,1.11,2.48,3
486,서울특별시,11,강남구,11680,315550,543950,124.4,185.84,7
487,서울특별시,11,서초구,11650,314450,542950,65.63,91.84,7
488,서울특별시,11,강동구,11740,323650,547350,201.6,255.74,5
489,서울특별시,11,구로구,11530,297950,544850,338.86,971.16,4
490,서울특별시,11,강동구,11740,322850,549850,256.18,509.3,4
491,서울특별시,11,영등포구,11560,303650,545050,399.53,481.29,2
492,서울특별시,11,강남구,11680,318050,543450,224.0,662.03,6
493,서울특별시,11,동작구,11590,306950,545350,115.36,257.13,5
494,서울특별시,11,서초구,11650,310250,541950,120.0,358.35,6
495,서울특별시,11,동작구,11590,308150,545150,391.5,289.44,2
496,서울특별시,11,강남구,11680,317250,544750,297.78,832.3,6
497,서울특별시,11,송파구,11710,321850,545650,94.51,186.37,6
498,서울특별시,11,양천구,11470,300150,548750,119.1,241.75,4
499,서울특별시,11,강서구,11500,297250,549950,225.6,543.42,4
500,서울특별시,11,송파구,11710,324950,544650,159.91,183.38,5
501,서울특별시,11,송파구,11710,322850,544150,59.93,76.18,5
502,서울특별시,11,서초구,11650,313550,543750,41.15,79.51,7
503,서울특별시,11,동작구,11590,305850,545950,207.74,305.03,4
504,서울특별시,11,동작구,11590,306950,545150,126.32,271.78,4
505,서울특별시,11,강동구,11740,323450,548650,25.26,26.62,4
506,서울특별시,11,강동구,11740,323150,547550,210.0,835.29,5
507,서울특별시,11,송파구,11710,324950,543650,391.15,517.86,4
508,서울특별시,11,관악구,11620,305450,542150,301.0,1050.16,4
509,서울특별시,11,강서구,11500,299250,548150,190.0,297.91,4
510,서울특별시,11,관악구,11620,306250,541850,275.52,424.63,4
511,서울특별시,11,송파구,11710,325450,544250,160.75,268.05,4
512,서울특별시,11,송파구,11710,319950,545250,271.43,597.35,6
513,서울특별시,11,동작구,11590,305150,545050,162.82,276.51,5
514,서울특별시,11,강서구,11500,299650,550650,65.0,194.35,4
515,서울특별시,11,관악구,11620,306250,541150,313.63,177.69,4
516,서울특별시,11,관악구,11620,305650,540950,170.79,698.76,4
517,서울특별시,11,관악구,11620,305850,543350,132.41,238.5,4
518,서울특별시,11,양천구,11470,299650,547550,209.07,433.99,4
519,서울특별시,11,영등포구,11560,304250,544650,115.32,215.57,3
520,서울특별시,11,송파구,11710,325250,543950,123.21,90.88,4
521,서울특별시,11,관악구,11620,306450,542050,203.14,339.2,4
522,서울특별시,11,영등포구,11560,304250,544750,66.52,150.64,3
523,서울특별시,11,영등포구,11560,303650,545550,201.38,237.16,3
524,서울특별시,11,구로구,11530,299850,545450,13.4,21.4,4
525,서울특별시,11,강동구,11740,323350,550050,280.01,414.69,4
526,서울특별시,11,구로구,11530,298350,545150,230.8,345.55,3
527,서울특별시,11,강동구,11740,322650,548350,281.97,228.81,4
528,서울특별시,11,관악구,11620,306250,541050,629.71,280.53,3
529,서울특별시,11,강서구,11500,299150,548550,200.89,463.28,4
530,서울특별시,11,관악구,11620,304150,543350,101.79,47.88,4
531,서울특별시,11,동작구,11590,306550,545850,188.45,258.6,4
532,서울특별시,11,영등포구,11560,303950,545650,111.45,141.35,3
533,서울특별시,11,영등포구,11560,304350,544750,63.08,107.95,3
534,서울특별시,11,강동구,11740,324050,549750,403.0,292.38,4
535,서울특별시,11,영등포구,11560,303350,545150,174.84,225.31,3
536,서울특별시,11,양천구,11470,298550,546850,400.35,415.62,3
537,서울특별시,11,양천구,11470,300050,548950,149.98,331.35,4
538,서울특별시,11,강서구,11500,299150,548250,218.88,408.79,4
539,서울특별시,11,관악구,11620,304750,541950,250.78,682.83,3
540,서울특별시,11,강서구,11500,297850,548450,185.65,426.63,3
541,서울특별시,11,양천구,11470,298850,547450,205.7,412.44,4
542,서울특별시,11,관악구,11620,307650,542350,141.17,261.69,4
543,서울특별시,11,관악구,11620,305650,543950,225.9,588.93,4
544,서울특별시,11,구로구,11530,302550,542550,11.71,10.52,4
545,서울특별시,11,영등포구,11560,303750,544550,84.92,161.29,4
546,서울특별시,11,관악구,11620,303950,543050,161.33,237.28,4
547,서울특별시,11,영등포구,11560,303550,544150,221.94,292.06,3
548,서울특별시,11,구로구,11530,301850,543250,266.16,820.96,3
549,서울특별시,11,송파구,11710,323650,543150,105.87,291.02,4
550,서울특별시,11,송파구,11710,325350,544150,345.93,536.56,4
551,서울특별시,11,영등포구,11560,303550,545650,3.8,5.33,4
552,서울특별시,11,강서구,11500,299350,548950,216.58,449.17,3
553,서울특별시,11,동작구,11590,307750,544050,233.79,251.82,3
554,서울특별시,11,관악구,11620,304750,540950,133.31,168.31,3
555,서울특별시,11,영등포구,11560,302050,546450,58.29,199.23,3
556,서울특별시,11,구로구,11530,301150,544250,50.52,72.9,3
557,서울특별시,11,양천구,11470,299050,547150,293.2,213.49,2
558,서울특별시,11,양천구,11470,297350,547050,56.64,189.27,3
559,서울특별시,11,동작구,11590,306050,544150,259.82,728.98,3
560,서울특별시,11,영등포구,11560,302750,544750,4.93,5.33,3
561,서울특별시,11,강서구,11500,298050,548350,101.64,237.23,4
562,서울특별시,11,영등포구,11560,302950,544650,35.92,51.04,3
563,서울특별시,11,금천구,11545,302850,540450,149.3,252.2,3
564,서울특별시,11,강서구,11500,297650,548750,124.95,204.18,4
565,서울특별시,11,금천구,11545,303350,540650,81.94,120.15,3
566,서울특별시,11,구로구,11530,299050,543450,41.21,86.99,4
567,서울특별시,11,양천구,11470,297050,549050,182.7,433.65,3
568,서울특별시,11,관악구,11620,307950,542350,136.64,116.12,3
569,서울특별시,11,동작구,11590,309850,542150,55.65,65.92,4
570,서울특별시,11,영등포구,11560,304950,546050,1.52,4.55,2
571,서울특별시,11,구로구,11530,302150,542950,154.76,201.38,2
572,서울특별시,11,관악구,11620,307950,543250,41.66,48.23,2
573,서울특별시,11,구로구,11530,301750,543050,101.24,228.47,3
574,서울특별시,11,동작구,11590,306650,546150,72.23,164.2,2
575,서울특별시,11,동작구,11590,307950,545850,107.1,132.04,3
576,서울특별시,11,강동구,11740,323550,548750,95.18,206.9,5
577,서울특별시,11,관악구,11620,304850,542250,92.51,334.61,4
578,서울특별시,11,구로구,11530,299550,544150,168.0,520.92,4
579,서울특별시,11,관악구,11620,305750,541450,251.79,730.72,2
580,서울특별시,11,서초구,11650,311150,543150,102.63,208.56,6
581,서울특별시,11,강남구,11680,316350,544950,60.53,111.17,7
582,서울특별시,11,강남구,11680,314750,543250,91.47,144.47,7
583,서울특별시,11,강동구,11740,326250,549550,2.53,5.33,6
584,서울특별시,11,금천구,11545,303250,541550,317.98,261.88,3
585,서울특별시,11,영등포구,11560,302650,545950,128.72,171.08,3
586,서울특별시,11,영등포구,11560,302950,544450,56.21,145.5,4
587,서울특별시,11,동작구,11590,308050,544850,45.0,194.16,4
588,서울특별시,11,강서구,11500,297350,549250,121.48,215.57,4
589,서울특별시,11,구로구,11530,299550,544950,102.0,321.77,5
590,서울특별시,11,양천구,11470,299650,545750,497.0,1789.42,4
591,서울특별시,11,동작구,11590,308950,543750,48.09,177.42,4
592,서울특별시,11,관악구,11620,304950,542850,156.6,245.96,3
593,서울특별시,11,송파구,11710,322050,547650,227.37,572.44,5
594,서울특별시,11,송파구,11710,322950,543350,171.23,340.03,5
595,서울특별시,11,강남구,11680,315050,543850,240.66,567.45,8
596,서울특별시,11,송파구,11710,322550,545950,170.7,492.77,7
597,서울특별시,11,강남구,11680,316250,547450,68.22,139.39,8
598,서울특별시,11,양천구,11470,300250,548550,107.0,374.25,4
599,서울특별시,11,강서구,11500,296350,550050,91.56,214.91,4
600,서울특별시,11,금천구,11545,300950,542350,134.25,491.37,4
601,서울특별시,11,금천구,11545,302750,539750,108.19,432.04,4
602,서울특별시,11,송파구,11710,322250,545450,13.33,37.2,7
603,서울특별시,11,강남구,11680,313550,546750,63.95,60.64,7
604,서울특별시,11,강남구,11680,316850,544150,90.0,270.72,10
605,서울특별시,11,양천구,11470,300650,549550,182.49,513.48,5
606,서울특별시,11,금천구,11545,303250,537450,72.0,338.46,3
607,서울특별시,11,강서구,11500,298050,551150,92.36,252.32,4
608,서울특별시,11,강남구,11680,314650,547250,100.75,200.58,8
609,서울특별시,11,서초구,11650,314150,543950,143.0,436.78,7
610,서울특별시,11,영등포구,11560,303350,547150,9.12,15.13,3
611,서울특별시,11,관악구,11620,305050,541950,246.86,812.77,3
612,서울특별시,11,송파구,11710,322950,543450,154.76,386.56,6
613,서울특별시,11,서초구,11650,313750,545050,25.48,21.41,8
614,서울특별시,11,동작구,11590,304850,545050,30.65,26.75,4
615,서울특별시,11,관악구,11620,308150,543950,255.0,1050.4,6
616,서울특별시,11,양천구,11470,299950,550450,11.55,16.17,3
617,서울특별시,11,관악구,11620,304650,540550,127.0,535.19,4
618,서울특별시,11,구로구,11530,302350,543650,315.69,967.28,5
619,서울특별시,11,서초구,11650,311650,544450,28.89,61.6,7
620,서울특별시,11,송파구,11710,321550,546150,213.55,552.52,6
621,서울특별시,11,동작구,11590,305150,545750,185.33,764.78,6
622,서울특별시,11,영등포구,11560,303650,546850,24.32,46.47,5
623,서울특별시,11,구로구,11530,301850,545450,476.0,1463.7,5
624,서울특별시,11,송파구,11710,321850,544950,158.06,276.51,5
625,서울특별시,11,강남구,11680,315150,547350,54.29,43.13,5
626,서울특별시,11,서초구,11650,315550,540650,6.0,18.59,5
627,서울특별시,11,금천구,11545,303650,540750,116.0,519.15,5
628,서울특별시,11,영등포구,11560,303250,548650,15.12,37.25,4
629,서울특별시,11,강동구,11740,326650,551450,78.63,77.67,5
630,서울특별시,11,구로구,11530,302950,543050,55.5,26.7,4
631,서울특별시,11,송파구,11710,321450,544850,9.0,31.71,5
632,서울특별시,11,송파구,11710,322050,543250,168.0,625.58,10
633,서울특별시,11,동작구,11590,306550,545250,20.0,37.33,4
634,서울특별시,11,서초구,11650,312450,542450,65.0,195.62,8
635,서울특별시,11,송파구,11710,322550,545750,17.0,60.85,7
636,서울특별시,11,송파구,11710,319650,545050,32.99,100.28,5
637,서울특별시,11,서초구,11650,318150,540250,9.28,21.36,6
638,서울특별시,11,강동구,11740,327450,552350,24.0,102.1,2
639,서울특별시,11,구로구,11530,296650,543450,50.37,139.35,2
640,서울특별시,11,강남구,11680,316550,544450,33.14,26.72,9
641,서울특별시,11,강남구,11680,316650,545850,81.23,160.29,7
642,서울특별시,11,강남구,11680,314150,545850,233.57,342.12,8
643,서울특별시,11,강서구,11500,297150,549950,303.0,939.85,5
644,서울특별시,11,구로구,11530,302450,543650,181.02,561.29,4
645,서울특별시,11,양천구,11470,300850,546550,292.0,1020.37,5
646,서울특별시,11,강남구,11680,315550,547450,50.36,134.44,10
647,서울특별시,11,동작구,11590,307050,544150,13.99,40.55,4
648,서울특별시,11,강서구,11500,296150,550650,58.0,176.43,4
649,서울특별시,11,구로구,11530,296250,542850,6.68,21.44,3
650,서울특별시,11,강남구,11680,313950,547350,10.44,5.36,5
651,서울특별시,11,송파구,11710,324750,543250,429.0,1543.81,4
652,서울특별시,11,강남구,11680,320650,543550,537.0,1566.07,5
653,서울특별시,11,서초구,11650,311150,543350,11.26,11.43,5
654,서울특별시,11,강남구,11680,320950,541150,6.27,10.64,7
655,서울특별시,11,송파구,11710,322350,547750,152.0,543.36,6
656,서울특별시,11,영등포구,11560,303950,544250,93.0,290.13,6
657,서울특별시,11,서초구,11650,312650,544550,154.0,459.49,7
658,서울특별시,11,강남구,11680,313750,547250,12.53,10.65,7
659,서울특별시,11,구로구,11530,301950,545250,180.0,555.95,4
660,서울특별시,11,강남구,11680,315450,545250,18.0,43.45,6
661,서울특별시,11,서초구,11650,313250,546950,150.0,467.82,9
